date,hour,Average Wait Time,Max WaitTime,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
1/21/2020,1300 - 1400,60,152,71,26,58,40,16,20,67,9,307,1,18
1/21/2020,1400 - 1500,49,138,397,101,114,171,297,111,81,37,1309,6,22
1/21/2020,1500 - 1600,62,129,21,10,11,70,64,22,18,6,222,1,20
1/21/2020,1600 - 1700,15,48,168,63,36,1,0,0,0,9,277,2,15
1/21/2020,1700 - 1800,17,56,335,179,62,25,0,0,0,19,620,2,17
1/21/2020,1800 - 1900,21,50,148,99,78,21,0,0,0,9,355,1,15
1/21/2020,1900 - 2000,18,53,352,260,102,20,0,0,0,24,758,3,19
1/21/2020,2000 - 2100,15,51,282,104,49,22,0,0,0,11,468,2,17
1/21/2020,2100 - 2200,10,20,138,37,0,0,0,0,0,3,178,1,7
1/22/2020,0000 - 0100,14,35,74,34,7,0,0,0,0,3,118,1,7
1/22/2020,0800 - 0900,34,66,3,126,71,56,14,0,0,8,278,1,15
1/22/2020,0900 - 1000,40,121,167,127,52,54,107,57,1,17,582,2,14
1/22/2020,1000 - 1100,23,79,115,22,6,14,28,0,0,6,191,1,15
1/22/2020,1100 - 1200,38,96,210,22,15,99,126,20,0,20,512,3,16
1/22/2020,1200 - 1300,42,115,177,132,11,31,113,76,0,18,558,3,15
1/22/2020,1300 - 1400,70,202,329,124,105,56,134,95,329,36,1208,4,17
1/22/2020,1400 - 1500,70,172,57,2,30,26,29,20,44,6,214,1,16
1/22/2020,1500 - 1600,49,136,82,8,6,85,19,28,18,4,250,1,17
1/22/2020,1600 - 1700,25,54,64,137,39,47,0,0,0,9,296,1,15
1/22/2020,1700 - 1800,32,92,294,207,70,108,150,5,0,44,878,4,15
1/22/2020,1800 - 1900,48,106,252,25,16,48,262,68,0,32,703,3,21
1/22/2020,1900 - 2000,34,90,51,34,8,0,37,0,0,5,135,1,14
1/22/2020,2000 - 2100,15,47,276,129,48,4,0,0,0,20,477,2,12
1/22/2020,2200 - 2300,8,21,133,16,0,0,0,0,0,9,158,1,7
1/22/2020,2300 - 0000,7,20,103,12,0,0,0,0,0,7,122,1,7
1/22/2020,0500 - 0600,34,91,102,189,89,76,83,1,0,14,554,2,12
1/22/2020,0600 - 0700,27,75,196,148,36,75,69,0,0,25,549,2,15
1/22/2020,0700 - 0800,33,137,280,251,42,35,61,40,32,21,762,3,23
1/22/2020,0800 - 0900,42,120,414,279,307,252,93,242,0,45,1632,7,29
1/22/2020,0900 - 1000,30,77,113,103,6,16,73,0,0,16,327,2,26
1/22/2020,1000 - 1100,24,85,276,141,79,39,50,0,0,18,603,2,20
1/22/2020,1100 - 1200,21,66,83,52,6,24,8,0,0,6,179,1,12
1/22/2020,1200 - 1300,10,41,288,42,39,0,0,0,0,12,381,2,15
1/22/2020,1300 - 1400,13,40,225,114,19,0,0,0,0,11,369,2,16
1/22/2020,1400 - 1500,34,101,405,176,218,137,161,36,0,34,1167,5,20
1/22/2020,1500 - 1600,28,78,209,109,75,84,56,0,0,14,547,2,20
1/22/2020,1600 - 1700,16,31,109,142,7,0,0,0,0,9,267,2,11
1/22/2020,1700 - 1800,20,73,466,246,189,60,22,0,0,28,1011,4,18
1/22/2020,1800 - 1900,21,54,153,96,48,36,0,0,0,19,352,1,15
1/22/2020,1900 - 2000,21,73,350,272,104,26,40,0,0,26,818,3,14
1/22/2020,2100 - 2200,14,28,93,76,0,0,0,0,0,6,175,1,6
1/23/2020,0000 - 0100,11,27,83,36,0,0,0,0,0,7,126,1,6
1/23/2020,0800 - 0900,47,100,0,17,142,51,50,7,0,9,276,1,16
1/23/2020,0900 - 1000,52,139,120,186,51,132,143,94,45,23,794,3,18
1/23/2020,1000 - 1100,24,83,100,18,26,14,17,0,0,6,181,1,13
1/23/2020,1100 - 1200,24,88,64,58,25,23,7,0,0,10,187,2,16
1/23/2020,1200 - 1300,23,70,296,222,129,38,41,0,0,16,742,4,19
1/23/2020,1300 - 1400,36,96,124,227,141,117,101,8,0,22,740,2,21
1/23/2020,1400 - 1500,20,58,247,53,109,36,0,0,0,14,459,2,20
1/23/2020,1500 - 1600,19,41,204,187,100,0,0,0,0,16,507,2,19
1/23/2020,1600 - 1700,24,54,153,245,115,35,0,0,0,16,564,2,17
1/23/2020,1800 - 1900,35,97,438,287,162,74,263,36,0,36,1296,6,17
1/23/2020,1900 - 2000,39,97,126,65,33,2,91,25,0,11,353,1,17
1/23/2020,2000 - 2100,18,73,212,168,23,16,13,0,0,14,446,2,9
1/23/2020,2100 - 2200,9,22,65,19,0,0,0,0,0,3,87,1,7
1/23/2020,2200 - 2300,8,20,99,13,0,0,0,0,0,5,117,1,7
1/23/2020,0500 - 0600,46,130,0,115,126,79,45,20,8,13,406,2,11
1/23/2020,0600 - 0700,55,178,213,270,170,187,85,60,185,35,1205,5,24
1/23/2020,0700 - 0800,46,143,157,110,25,60,34,44,58,16,504,2,19
1/23/2020,0800 - 0900,30,136,325,369,247,16,4,59,37,35,1092,5,21
1/23/2020,0900 - 1000,27,108,152,61,90,0,5,33,0,12,353,2,17
1/23/2020,1000 - 1100,33,114,246,157,9,55,94,39,0,25,625,3,19
1/23/2020,1100 - 1200,35,115,194,141,76,10,35,81,0,13,550,2,18
1/23/2020,1200 - 1300,24,96,104,45,75,0,11,9,0,8,252,2,14
1/23/2020,1300 - 1400,32,118,235,169,55,27,61,61,0,22,630,3,18
1/23/2020,1400 - 1500,59,188,229,177,80,44,130,187,104,34,985,4,19
1/23/2020,1500 - 1600,42,149,137,32,38,39,41,0,42,7,336,2,16
1/23/2020,1600 - 1700,40,124,165,98,65,50,6,86,10,19,499,3,14
1/23/2020,1700 - 1800,42,120,65,151,86,44,68,44,0,14,472,2,16
1/23/2020,1800 - 1900,53,189,315,102,85,79,77,84,119,36,897,3,13
1/23/2020,1900 - 2000,55,179,162,112,30,76,83,8,97,19,587,3,15
1/23/2020,2000 - 2100,35,103,126,58,63,70,9,39,0,11,376,2,12
1/24/2020,0000 - 0100,27,42,1,83,39,0,0,0,0,3,126,1,7
1/24/2020,0900 - 1000,43,118,230,164,73,88,134,122,0,30,841,3,18
1/24/2020,1000 - 1100,28,74,39,66,36,17,9,0,0,4,171,1,13
1/24/2020,1100 - 1200,17,37,70,36,32,0,0,0,0,6,144,1,16
1/24/2020,1200 - 1300,43,145,354,128,141,57,121,68,74,28,971,5,14
1/24/2020,1300 - 1400,58,145,344,160,85,92,86,101,260,34,1162,4,22
1/24/2020,1500 - 1600,41,72,65,44,2,70,85,0,0,8,274,1,22
1/24/2020,1700 - 1800,25,60,234,355,225,63,0,0,0,25,902,3,17
1/24/2020,1800 - 1900,32,96,356,219,110,84,157,22,0,36,984,4,18
1/24/2020,1900 - 2000,28,75,168,50,23,30,65,0,0,9,345,2,15
1/24/2020,2000 - 2100,15,50,259,125,30,4,0,0,0,12,430,2,7
1/24/2020,2100 - 2200,7,22,121,9,0,0,0,0,0,8,138,1,6
1/24/2020,2200 - 2300,9,21,100,16,0,0,0,0,0,7,123,1,7
1/24/2020,0500 - 0600,26,83,187,143,70,42,47,0,0,12,501,2,16
1/24/2020,0600 - 0700,43,146,257,106,102,159,62,70,50,32,838,3,19
1/24/2020,0700 - 0800,42,131,154,127,28,18,20,83,19,15,464,2,19
1/24/2020,0800 - 0900,37,131,607,301,291,249,25,178,66,52,1769,7,21
1/24/2020,0900 - 1000,43,112,36,75,46,0,9,49,0,10,225,1,22
1/24/2020,1000 - 1100,17,68,142,84,50,0,6,0,0,9,291,2,16
1/24/2020,1100 - 1200,17,61,286,86,55,29,2,0,0,20,478,2,17
1/24/2020,1200 - 1300,14,54,259,99,47,3,0,0,0,14,422,2,15
1/24/2020,1300 - 1400,19,111,499,207,166,27,33,5,0,42,979,5,17
1/24/2020,1400 - 1500,34,104,303,148,111,103,94,59,0,24,842,4,18
1/24/2020,1500 - 1600,24,90,274,88,38,8,69,0,0,13,490,3,19
1/24/2020,1600 - 1700,15,57,354,145,29,33,0,0,0,17,578,3,18
1/24/2020,1700 - 1800,27,55,87,114,96,47,0,0,0,10,354,1,13
1/24/2020,1800 - 1900,16,90,344,91,48,28,17,0,0,18,546,2,13
1/24/2020,1900 - 2000,44,138,290,273,61,19,65,161,54,26,949,4,15
1/24/2020,2000 - 2100,48,143,224,106,106,55,75,54,91,22,733,3,14
1/25/2020,0000 - 0100,27,40,0,94,37,0,0,0,0,4,135,1,7
1/25/2020,0900 - 1000,39,98,238,130,114,80,187,44,0,27,820,3,20
1/25/2020,1000 - 1100,27,66,48,71,34,17,12,0,0,5,187,1,17
1/25/2020,1200 - 1300,30,99,454,206,151,169,168,4,0,39,1191,6,21
1/25/2020,1300 - 1400,35,86,197,58,72,97,117,0,0,18,559,2,21
1/25/2020,1400 - 1500,38,102,337,74,167,120,172,59,0,37,966,3,21
1/25/2020,1600 - 1700,19,41,164,247,38,0,0,0,0,11,460,2,16
1/25/2020,1700 - 1800,6,16,134,3,0,0,0,0,0,6,143,1,17
1/25/2020,1800 - 1900,24,97,572,356,109,53,107,33,0,43,1273,5,19
1/25/2020,1900 - 2000,28,100,190,47,21,31,39,11,0,11,350,1,17
1/25/2020,2000 - 2100,16,38,76,65,4,0,0,0,0,3,148,1,8
1/25/2020,2100 - 2200,18,63,241,102,48,22,7,0,0,11,431,2,10
1/25/2020,2200 - 2300,8,24,117,9,0,0,0,0,0,5,131,1,7
1/25/2020,0500 - 0600,28,74,80,221,102,44,23,0,0,15,485,2,14
1/25/2020,0600 - 0700,49,163,235,155,137,144,215,79,57,33,1055,4,17
1/25/2020,0700 - 0800,50,131,81,91,115,61,46,54,43,16,507,2,21
1/25/2020,0800 - 0900,41,132,396,382,319,190,42,230,28,49,1636,7,21
1/25/2020,0900 - 1000,34,98,91,73,3,0,22,40,0,11,240,1,19
1/25/2020,1000 - 1100,20,68,260,174,91,24,11,0,0,19,579,3,16
1/25/2020,1100 - 1200,17,51,139,139,27,7,0,0,0,8,320,2,13
1/25/2020,1200 - 1300,14,57,448,166,47,24,0,0,0,28,713,4,15
1/25/2020,1300 - 1400,22,62,225,172,64,72,4,0,0,29,566,2,15
1/25/2020,1400 - 1500,29,101,498,309,267,85,159,37,0,43,1398,6,18
1/25/2020,1500 - 1600,23,84,82,112,5,2,26,0,0,12,239,1,14
1/25/2020,1600 - 1700,27,95,375,229,99,77,112,7,0,30,929,4,21
1/25/2020,1700 - 1800,18,47,56,102,1,4,0,0,0,5,168,1,11
1/25/2020,1800 - 1900,18,49,131,85,42,8,0,0,0,6,272,2,17
1/25/2020,1900 - 2000,21,73,436,383,59,40,71,0,0,26,1015,4,16
1/25/2020,2000 - 2100,8,29,200,30,0,0,0,0,0,7,237,1,12
1/25/2020,2100 - 2200,13,26,119,58,0,0,0,0,0,3,180,1,14
1/26/2020,0000 - 0100,11,27,94,40,0,0,0,0,0,6,140,1,7
1/26/2020,0900 - 1000,45,89,64,146,59,93,170,0,0,16,548,2,15
1/26/2020,1100 - 1200,16,39,240,182,32,0,0,0,0,12,466,3,16
1/26/2020,1200 - 1300,36,132,409,336,96,72,89,121,35,33,1191,5,17
1/26/2020,1300 - 1400,54,133,232,192,48,33,241,154,70,30,1000,3,22
1/26/2020,1400 - 1500,43,100,76,31,33,45,18,51,0,5,259,2,19
1/26/2020,1700 - 1800,40,154,389,241,90,77,108,59,94,34,1092,4,16
1/26/2020,1800 - 1900,56,174,264,309,168,73,84,138,209,41,1286,5,18
1/26/2020,1900 - 2000,22,33,13,117,12,0,0,0,0,5,147,1,6
1/26/2020,2000 - 2100,40,111,120,32,15,8,47,51,0,13,286,1,19
1/26/2020,2200 - 2300,10,52,227,11,15,12,0,0,0,16,281,2,8
1/26/2020,0500 - 0600,26,82,106,225,98,18,25,0,0,16,488,2,12
1/26/2020,0600 - 0700,38,145,293,331,81,15,95,81,51,40,987,4,17
1/26/2020,0700 - 0800,44,152,195,52,139,45,37,72,33,17,590,2,18
1/26/2020,0800 - 0900,40,140,417,257,113,21,11,32,177,33,1061,5,19
1/26/2020,0900 - 1000,54,170,219,162,158,14,0,13,200,28,794,3,19
1/26/2020,1100 - 1200,43,139,362,166,294,41,92,174,45,46,1220,5,20
1/26/2020,1200 - 1300,52,184,142,193,151,26,9,23,134,20,698,3,19
1/26/2020,1300 - 1400,46,163,108,50,27,9,25,4,50,13,286,2,10
1/26/2020,1400 - 1500,58,186,306,215,237,278,162,17,260,46,1521,6,22
1/26/2020,1500 - 1600,18,44,96,5,67,0,0,0,0,4,172,2,9
1/26/2020,1600 - 1700,34,115,231,192,155,56,19,90,0,21,764,3,21
1/26/2020,1700 - 1800,18,25,42,134,0,0,0,0,0,4,180,1,9
1/26/2020,1800 - 1900,28,117,430,202,163,83,72,49,0,39,1038,4,19
1/26/2020,1900 - 2000,42,133,233,220,143,14,39,138,31,23,841,3,19
1/26/2020,2000 - 2100,33,102,204,337,131,11,92,64,0,28,867,4,23
1/27/2020,0000 - 0100,9,21,108,14,0,0,0,0,0,5,127,1,7
1/27/2020,0900 - 1000,28,70,181,115,130,110,21,0,0,21,578,2,15
1/27/2020,1000 - 1100,34,72,64,42,53,53,25,0,0,5,242,1,16
1/27/2020,1100 - 1200,21,72,248,172,58,32,35,0,0,23,568,3,13
1/27/2020,1200 - 1300,36,105,236,81,41,32,148,25,0,16,579,3,16
1/27/2020,1300 - 1400,66,183,302,126,103,117,142,173,228,36,1227,4,19
1/27/2020,1500 - 1600,47,130,190,101,6,7,33,117,25,10,489,2,19
1/27/2020,1600 - 1700,21,75,169,67,11,2,42,0,0,13,304,1,12
1/27/2020,1700 - 1800,25,78,200,136,56,43,43,0,0,15,493,2,17
1/27/2020,1800 - 1900,36,110,553,276,84,48,244,127,0,49,1381,5,21
1/27/2020,2000 - 2100,12,25,106,40,0,0,0,0,0,4,150,1,10
1/27/2020,2200 - 2300,8,29,212,40,0,0,0,0,0,15,267,2,5
1/27/2020,0500 - 0600,35,119,279,154,149,122,89,70,0,39,902,4,14
1/27/2020,0600 - 0700,50,167,244,150,109,92,71,60,121,33,880,3,22
1/27/2020,0700 - 0800,51,161,216,126,65,11,6,16,151,18,609,3,22
1/27/2020,0800 - 0900,43,145,343,309,253,35,7,54,175,32,1208,5,20
1/27/2020,0900 - 1000,40,137,115,182,62,3,3,51,44,20,480,2,19
1/27/2020,1000 - 1100,25,100,110,140,1,12,24,16,0,9,312,2,16
1/27/2020,1100 - 1200,38,106,162,139,161,73,145,22,0,23,725,3,20
1/27/2020,1200 - 1300,28,86,272,87,127,48,102,0,0,19,655,3,19
1/27/2020,1300 - 1400,14,25,57,58,0,0,0,0,0,3,118,1,13
1/27/2020,1400 - 1500,34,123,519,275,144,209,181,83,1,47,1459,7,16
1/27/2020,1500 - 1600,28,135,155,106,8,22,1,18,21,11,342,2,13
1/27/2020,1600 - 1700,30,98,291,151,64,25,110,21,0,21,683,3,19
1/27/2020,1700 - 1800,21,60,154,255,32,36,0,0,0,13,490,2,15
1/27/2020,1800 - 1900,32,92,171,112,160,58,73,3,0,18,595,2,17
1/27/2020,1900 - 2000,33,90,162,177,101,93,108,0,0,15,656,3,17
1/27/2020,2000 - 2100,6,17,175,5,0,0,0,0,0,5,185,1,17
1/27/2020,2100 - 2200,9,18,158,14,0,0,0,0,0,6,178,1,12
1/28/2020,0000 - 0100,34,50,0,38,79,7,0,0,0,4,128,1,7
1/28/2020,0900 - 1000,55,144,304,155,58,91,109,130,149,37,1033,4,18
1/28/2020,1000 - 1100,61,133,56,58,41,9,47,88,22,10,331,1,19
1/28/2020,1200 - 1300,34,118,472,179,153,84,136,97,0,35,1156,6,18
1/28/2020,1300 - 1400,34,68,92,34,28,32,66,0,0,5,257,1,18
1/28/2020,1400 - 1500,25,74,243,174,62,80,41,0,0,22,622,2,18
1/28/2020,1500 - 1600,23,70,327,117,68,88,38,0,0,23,661,3,17
1/28/2020,1700 - 1800,22,50,89,194,60,19,0,0,0,12,374,1,12
1/28/2020,1800 - 1900,15,52,393,203,48,20,0,0,0,20,684,3,12
1/28/2020,1900 - 2000,30,54,32,31,31,27,0,0,0,4,125,1,9
1/28/2020,2000 - 2100,14,41,297,89,48,0,0,0,0,17,451,2,14
1/28/2020,2200 - 2300,7,18,230,12,0,0,0,0,0,13,255,2,7
1/28/2020,0500 - 0600,17,62,93,27,11,20,4,0,0,7,162,1,14
1/28/2020,0600 - 0700,45,127,263,142,149,236,208,74,21,32,1125,4,21
1/28/2020,0700 - 0800,40,119,182,53,14,74,102,42,0,15,482,2,17
1/28/2020,0800 - 0900,37,107,265,69,108,121,66,65,0,22,716,3,20
1/28/2020,0900 - 1000,25,84,141,56,4,37,37,0,0,7,282,2,19
1/28/2020,1000 - 1100,14,31,114,76,2,0,0,0,0,6,198,1,18
1/28/2020,1100 - 1200,37,155,283,198,169,62,82,52,45,28,919,5,19
1/28/2020,1200 - 1300,36,96,140,86,93,43,98,8,0,14,482,2,19
1/28/2020,1300 - 1400,31,85,119,112,58,77,43,0,0,13,422,2,19
1/28/2020,1400 - 1500,29,83,173,151,90,74,68,0,0,16,572,3,20
1/28/2020,1500 - 1600,21,63,126,133,50,21,7,0,0,8,345,2,19
1/28/2020,1600 - 1700,24,71,231,185,133,41,20,0,0,17,627,3,19
1/28/2020,1700 - 1800,18,100,141,60,27,10,9,2,0,8,257,1,15
1/28/2020,1800 - 1900,41,120,174,162,169,123,88,76,0,25,817,3,15
1/28/2020,2000 - 2100,20,81,362,301,77,59,22,0,0,31,852,4,15
1/29/2020,0100 - 0200,11,27,92,40,0,0,0,0,0,5,137,1,6
1/29/2020,0900 - 1000,46,159,227,70,39,61,101,52,51,25,626,3,11
1/29/2020,1000 - 1100,69,155,57,32,41,12,9,16,80,8,255,1,14
1/29/2020,1100 - 1200,30,105,52,20,1,0,13,10,0,2,98,1,9
1/29/2020,1200 - 1300,52,180,280,93,78,83,66,62,115,28,805,5,18
1/29/2020,1300 - 1400,56,172,217,57,55,44,64,79,102,17,635,2,20
1/29/2020,1400 - 1500,52,151,209,89,61,52,68,35,110,16,640,3,19
1/29/2020,1500 - 1600,30,84,125,25,35,21,55,0,0,13,274,1,20
1/29/2020,1600 - 1700,24,59,54,170,47,18,0,0,0,7,296,1,22
1/29/2020,1700 - 1800,25,62,81,132,60,35,4,0,0,8,320,1,15
1/29/2020,1800 - 1900,37,123,322,270,112,96,123,104,7,29,1063,5,16
1/29/2020,1900 - 2000,26,78,58,5,29,16,13,0,0,3,124,1,12
1/29/2020,2000 - 2100,15,49,254,139,27,7,0,0,0,18,445,2,11
1/29/2020,2200 - 2300,10,24,102,25,0,0,0,0,0,6,133,1,6
1/29/2020,2300 - 0000,7,18,100,2,0,0,0,0,0,7,109,1,6
1/29/2020,0500 - 0600,37,79,26,75,60,32,45,0,0,8,246,1,11
1/29/2020,0600 - 0700,34,99,326,141,158,171,134,21,0,35,986,4,18
1/29/2020,0700 - 0800,51,160,156,151,66,32,63,77,75,20,640,3,18
1/29/2020,0800 - 0900,39,142,455,309,349,180,102,69,108,50,1622,7,27
1/29/2020,0900 - 1000,55,140,43,93,62,3,14,51,45,15,326,2,22
1/29/2020,1000 - 1100,0,1,4,0,0,0,0,0,0,2,6,1,0
1/29/2020,1100 - 1200,41,159,215,224,39,23,47,26,85,18,677,3,18
1/29/2020,1200 - 1300,40,157,275,123,87,8,0,26,101,16,636,3,17
1/29/2020,1300 - 1400,32,142,63,18,17,1,4,0,14,4,121,1,14
1/29/2020,1400 - 1500,51,164,376,104,128,228,79,77,170,38,1200,6,19
1/29/2020,1600 - 1700,31,107,247,181,83,41,49,63,0,19,683,3,20
1/29/2020,1700 - 1800,19,55,102,40,54,12,0,0,0,8,216,2,11
1/29/2020,1800 - 1900,23,69,225,161,122,44,15,0,0,18,585,2,14
1/29/2020,1900 - 2000,29,64,134,105,149,84,3,0,0,13,488,2,13
1/29/2020,2000 - 2100,9,23,136,28,0,0,0,0,0,6,170,1,8
1/29/2020,2100 - 2200,8,20,90,15,0,0,0,0,0,3,108,1,5
1/30/2020,0000 - 0100,10,26,84,27,0,0,0,0,0,5,116,1,7
1/30/2020,0800 - 0900,32,88,112,53,40,33,57,0,0,16,311,1,13
1/30/2020,0900 - 1000,76,170,103,83,2,10,41,82,138,14,473,2,19
1/30/2020,1000 - 1100,72,179,165,69,21,10,22,110,149,17,563,2,20
1/30/2020,1100 - 1200,61,146,31,28,9,0,15,31,17,4,135,1,17
1/30/2020,1200 - 1300,63,167,293,93,57,20,102,172,154,28,919,5,21
1/30/2020,1300 - 1400,75,188,122,160,52,24,113,32,191,22,716,2,19
1/30/2020,1400 - 1500,72,188,134,34,17,56,54,24,126,13,458,2,20
1/30/2020,1500 - 1600,42,151,258,136,56,56,26,34,87,12,665,3,22
1/30/2020,1600 - 1700,29,88,51,123,27,41,11,0,0,8,261,1,16
1/30/2020,1700 - 1800,20,58,164,194,31,28,0,0,0,9,426,2,14
1/30/2020,1800 - 1900,8,14,107,0,0,0,0,0,0,3,110,1,12
1/30/2020,1900 - 2000,20,69,202,132,47,24,13,0,0,21,439,2,9
1/30/2020,2000 - 2100,7,17,124,4,0,0,0,0,0,4,132,1,6
1/30/2020,2100 - 2200,35,122,329,150,67,27,63,107,6,37,786,3,9
1/30/2020,2200 - 2300,34,92,76,15,0,0,43,5,0,6,145,1,7
1/30/2020,2300 - 0000,18,69,74,19,3,3,15,0,0,6,120,1,7
1/30/2020,0500 - 0600,43,120,85,172,100,46,109,47,0,16,575,3,13
1/30/2020,0600 - 0700,39,125,285,182,271,115,96,98,14,30,1091,4,19
1/30/2020,0700 - 0800,49,125,38,90,10,18,17,46,12,8,239,1,19
1/30/2020,0800 - 0900,37,138,441,171,142,175,69,127,26,36,1187,6,23
1/30/2020,0900 - 1000,27,90,226,223,49,20,99,0,0,19,636,3,21
1/30/2020,1000 - 1100,11,39,181,52,9,0,0,0,0,8,250,1,18
1/30/2020,1100 - 1200,21,92,446,186,70,50,60,4,0,28,844,4,19
1/30/2020,1200 - 1300,28,70,79,84,38,22,34,0,0,8,265,1,15
1/30/2020,1300 - 1400,13,36,161,77,15,0,0,0,0,7,260,1,17
1/30/2020,1400 - 1500,38,111,401,155,163,114,198,114,0,35,1180,6,18
1/30/2020,1500 - 1600,20,83,159,56,29,0,38,0,0,10,292,2,14
1/30/2020,1600 - 1700,22,58,288,219,147,49,0,0,0,20,723,3,16
1/30/2020,1800 - 1900,32,137,268,216,190,57,40,46,20,33,870,3,13
1/30/2020,1900 - 2000,31,120,269,186,84,18,46,68,0,23,694,3,12
1/30/2020,2000 - 2100,34,93,65,19,45,46,15,6,0,7,203,1,9
1/30/2020,2100 - 2200,24,39,23,45,33,0,0,0,0,4,105,1,7
1/31/2020,0000 - 0100,22,44,85,116,60,0,0,0,0,5,266,2,8
1/31/2020,0900 - 1000,40,118,238,159,97,70,109,97,0,28,798,3,15
1/31/2020,1200 - 1300,39,146,446,179,93,77,77,69,90,29,1060,5,19
1/31/2020,1300 - 1400,49,149,496,162,99,56,101,120,199,34,1267,4,24
1/31/2020,1400 - 1500,41,85,45,9,5,33,39,0,0,5,136,1,21
1/31/2020,1500 - 1600,33,77,82,64,43,23,48,0,0,8,268,1,24
1/31/2020,1600 - 1700,14,41,198,76,38,0,0,0,0,9,321,1,13
1/31/2020,1700 - 1800,23,66,164,224,125,25,7,0,0,21,566,2,17
1/31/2020,1800 - 1900,31,98,326,250,82,141,132,20,0,29,980,4,16
1/31/2020,1900 - 2000,25,69,201,32,29,45,48,0,0,12,367,2,15
1/31/2020,2000 - 2100,16,49,230,123,38,12,0,0,0,11,414,2,10
1/31/2020,2200 - 2300,8,19,115,16,0,0,0,0,0,5,136,1,9
1/31/2020,2300 - 0000,9,48,205,21,4,4,0,0,0,14,248,2,9
1/31/2020,0500 - 0600,32,98,120,308,121,75,74,14,0,22,734,3,18
1/31/2020,0600 - 0700,27,93,299,252,140,29,87,9,0,33,849,3,23
1/31/2020,0700 - 0800,37,113,197,173,95,34,115,51,0,21,686,3,17
1/31/2020,0800 - 0900,36,149,400,280,96,163,86,91,35,39,1190,6,20
1/31/2020,0900 - 1000,32,103,212,90,131,22,47,47,0,24,573,2,15
1/31/2020,1000 - 1100,17,34,114,74,34,0,0,0,0,1,223,1,20
1/31/2020,1100 - 1200,8,23,145,12,0,0,0,0,0,5,162,1,16
1/31/2020,1200 - 1300,18,80,485,320,54,56,32,0,0,30,977,4,18
1/31/2020,1300 - 1400,23,75,243,145,75,54,35,0,0,16,568,3,17
1/31/2020,1400 - 1500,44,128,357,116,35,89,249,106,15,32,999,4,19
1/31/2020,1500 - 1600,43,121,222,75,39,31,20,143,2,16,548,2,25
1/31/2020,1600 - 1700,36,99,85,123,19,5,54,30,0,9,325,1,22
1/31/2020,1700 - 1800,25,81,216,218,84,25,63,0,0,21,627,4,20
1/31/2020,1800 - 1900,26,96,300,272,85,74,80,6,0,26,843,3,20
1/31/2020,1900 - 2000,26,65,189,211,145,74,13,0,0,20,652,2,20
1/31/2020,2000 - 2100,32,97,336,300,91,57,219,12,0,28,1043,4,21
1/31/2020,2100 - 2200,18,67,86,28,5,1,12,0,0,5,137,1,13
2/1/2020,0900 - 1000,27,77,173,121,69,58,42,0,0,22,485,2,17
2/1/2020,1000 - 1100,47,155,198,185,79,99,137,77,50,27,852,3,22
2/1/2020,1200 - 1300,38,117,293,241,205,158,156,87,0,35,1175,5,21
2/1/2020,1300 - 1400,48,145,216,90,48,24,20,42,101,16,557,2,22
2/1/2020,1400 - 1500,41,142,357,271,164,71,40,122,84,40,1149,4,21
2/1/2020,1500 - 1600,26,100,113,68,18,18,10,19,0,4,250,1,13
2/1/2020,1600 - 1700,10,26,129,23,0,0,0,0,0,4,156,1,6
2/1/2020,1700 - 1800,16,36,109,72,17,0,0,0,0,7,205,1,11
2/1/2020,1800 - 1900,27,107,371,236,121,61,75,34,0,33,931,4,13
2/1/2020,1900 - 2000,71,149,83,43,59,7,60,120,79,14,465,1,14
2/1/2020,2000 - 2100,36,90,96,31,18,37,63,0,0,7,252,1,13
2/1/2020,2100 - 2200,33,89,109,85,3,10,86,0,0,13,306,2,10
2/1/2020,2200 - 2300,12,55,102,18,0,2,0,0,0,4,126,1,3
2/1/2020,2300 - 0000,9,30,107,18,0,0,0,0,0,6,131,1,6
2/1/2020,0500 - 0600,21,87,248,108,80,16,22,0,0,21,495,2,10
2/1/2020,0600 - 0700,50,229,263,257,213,104,14,27,159,38,1075,4,16
2/1/2020,0700 - 0800,53,187,150,119,19,6,1,0,91,12,398,2,19
2/1/2020,0800 - 0900,55,168,375,197,168,218,213,17,240,44,1472,6,22
2/1/2020,0900 - 1000,61,173,34,27,67,57,30,1,52,15,283,2,17
2/1/2020,1000 - 1100,41,125,76,13,48,19,16,29,4,7,212,1,15
2/1/2020,1100 - 1200,31,121,196,129,13,0,3,73,3,10,427,2,16
2/1/2020,1200 - 1300,43,167,314,190,38,2,31,99,83,22,779,3,17
2/1/2020,1300 - 1400,39,134,161,80,25,36,3,48,29,11,393,2,19
2/1/2020,1400 - 1500,55,159,262,192,335,157,7,249,141,42,1385,5,22
2/1/2020,1500 - 1600,62,148,63,64,4,7,4,18,71,5,236,1,15
2/1/2020,1600 - 1700,38,147,338,128,197,49,2,12,121,24,871,4,21
2/1/2020,1700 - 1800,53,165,75,127,170,176,56,3,97,21,725,3,19
2/1/2020,1800 - 1900,60,157,155,208,244,100,58,22,264,31,1082,4,23
2/1/2020,1900 - 2000,54,164,206,157,22,25,158,2,131,21,722,3,19
2/1/2020,2000 - 2100,33,102,154,93,168,8,9,63,0,14,509,2,19
2/1/2020,2100 - 2200,22,72,27,138,8,2,2,0,0,6,183,1,12
