date,hour,Average Wait Time,Max Wait Time,time
3/19/2020,1200 - 1300,17,33,4044
3/19/2020,1300 - 1400,0,0,4045
3/19/2020,1400 - 1500,10,20,4046
3/19/2020,1500 - 1600,34,60,4047
3/19/2020,1600 - 1700,40,72,4048
3/19/2020,1700 - 1800,20,46,4049
3/19/2020,1900 - 2000,11,25,4051
3/19/2020,2000 - 2100,8,14,4052
3/19/2020,2100 - 2200,15,20,4053
3/20/2020,0000 - 0100,7,14,4056
3/20/2020,1100 - 1200,8,15,4067
3/20/2020,1200 - 1300,16,25,4068
3/20/2020,1300 - 1400,29,58,4069
3/20/2020,1500 - 1600,11,16,4071
3/20/2020,1700 - 1800,12,15,4073
3/20/2020,1800 - 1900,36,67,4074
3/20/2020,1900 - 2000,32,96,4075
3/20/2020,2000 - 2100,25,55,4076
3/20/2020,2200 - 2300,9,15,4078
3/20/2020,0500 - 0600,31,45,4061
3/20/2020,0600 - 0700,29,63,4062
3/20/2020,0800 - 0900,32,87,4064
3/20/2020,0900 - 1000,16,57,4065
3/20/2020,1000 - 1100,14,40,4066
3/20/2020,1200 - 1300,18,36,4068
3/20/2020,1400 - 1500,12,20,4070
3/20/2020,1500 - 1600,27,59,4071
3/20/2020,1600 - 1700,24,62,4072
3/20/2020,1700 - 1800,10,20,4073
3/20/2020,1900 - 2000,26,51,4075
3/20/2020,2000 - 2100,41,74,4076
3/21/2020,1200 - 1300,16,24,4092
3/21/2020,1300 - 1400,18,40,4093
3/21/2020,1400 - 1500,8,18,4094
3/21/2020,1700 - 1800,6,9,4097
3/21/2020,1800 - 1900,8,16,4098
3/21/2020,1900 - 2000,17,53,4099
3/21/2020,2000 - 2100,31,75,4100
3/21/2020,2100 - 2200,9,9,4101
3/21/2020,2200 - 2300,11,22,4102
3/21/2020,2300 - 0000,12,22,4103
3/21/2020,0500 - 0600,17,35,4085
3/21/2020,0600 - 0700,25,55,4086
3/21/2020,0700 - 0800,10,32,4087
3/21/2020,0800 - 0900,12,28,4088
3/21/2020,0900 - 1000,12,25,4089
3/21/2020,1000 - 1100,8,14,4090
3/21/2020,1100 - 1200,11,23,4091
3/21/2020,1500 - 1600,14,37,4095
3/21/2020,1600 - 1700,23,59,4096
3/21/2020,1700 - 1800,8,12,4097
3/21/2020,1800 - 1900,4,6,4098
3/21/2020,2000 - 2100,15,33,4100
3/21/2020,2100 - 2200,8,17,4101
3/22/2020,0000 - 0100,11,23,4104
3/22/2020,1000 - 1100,11,11,4114
3/22/2020,1100 - 1200,7,11,4115
3/22/2020,1300 - 1400,17,68,4117
3/22/2020,1400 - 1500,28,51,4118
3/22/2020,1500 - 1600,7,12,4119
3/22/2020,1600 - 1700,14,23,4120
3/22/2020,1700 - 1800,0,0,4121
3/22/2020,1800 - 1900,21,23,4122
3/22/2020,1900 - 2000,24,48,4123
3/22/2020,2200 - 2300,9,13,4126
3/22/2020,0500 - 0600,24,60,4109
3/22/2020,0600 - 0700,24,54,4110
3/22/2020,0700 - 0800,13,27,4111
3/22/2020,0900 - 1000,13,30,4113
3/22/2020,1000 - 1100,11,27,4114
3/22/2020,1200 - 1300,16,24,4116
3/22/2020,1300 - 1400,15,27,4117
3/22/2020,1500 - 1600,21,40,4119
3/22/2020,1600 - 1700,15,31,4120
3/22/2020,1700 - 1800,10,19,4121
3/22/2020,1800 - 1900,26,52,4122
3/22/2020,1900 - 2000,13,23,4123
3/22/2020,2000 - 2100,3,9,4124
3/23/2020,0000 - 0100,9,15,4128
3/23/2020,1300 - 1400,10,16,4141
3/23/2020,1400 - 1500,30,40,4142
3/23/2020,1500 - 1600,15,19,4143
3/23/2020,1900 - 2000,25,33,4147
3/23/2020,2000 - 2100,19,29,4148
3/23/2020,2100 - 2200,8,17,4149
3/23/2020,2200 - 2300,9,19,4150
3/23/2020,0500 - 0600,9,16,4133
3/23/2020,0600 - 0700,16,28,4134
3/23/2020,0800 - 0900,10,24,4136
3/23/2020,0900 - 1000,9,16,4137
3/23/2020,1000 - 1100,7,15,4138
3/23/2020,1100 - 1200,9,15,4139
3/23/2020,1500 - 1600,12,24,4143
3/23/2020,1600 - 1700,12,35,4144
3/23/2020,1700 - 1800,6,11,4145
3/23/2020,2000 - 2100,7,14,4148
3/24/2020,1200 - 1300,9,14,4164
3/24/2020,1300 - 1400,12,23,4165
3/24/2020,1500 - 1600,11,20,4167
3/24/2020,1700 - 1800,6,7,4169
3/24/2020,2000 - 2100,7,7,4172
3/24/2020,2100 - 2200,3,7,4173
3/24/2020,2200 - 2300,9,23,4174
3/24/2020,0800 - 0900,11,26,4160
3/24/2020,0900 - 1000,10,16,4161
3/24/2020,1000 - 1100,9,16,4162
3/24/2020,1100 - 1200,17,38,4163
3/24/2020,1500 - 1600,22,29,4167
3/24/2020,1600 - 1700,6,15,4168
3/24/2020,1700 - 1800,12,20,4169
3/24/2020,1900 - 2000,10,17,4171
3/24/2020,2000 - 2100,6,15,4172
3/25/2020,1200 - 1300,10,15,4188
3/25/2020,1400 - 1500,4,9,4190
3/25/2020,1900 - 2000,37,67,4195
3/25/2020,2100 - 2200,0,0,4197
3/25/2020,0800 - 0900,16,37,4184
3/25/2020,0900 - 1000,9,22,4185
3/25/2020,1000 - 1100,16,27,4186
3/25/2020,1100 - 1200,21,35,4187
3/25/2020,1500 - 1600,18,27,4191
3/25/2020,1600 - 1700,6,17,4192
3/25/2020,1700 - 1800,14,26,4193
3/25/2020,2000 - 2100,5,9,4196
3/26/2020,1300 - 1400,11,17,4213
3/26/2020,1400 - 1500,12,17,4214
3/26/2020,1900 - 2000,18,22,4219
3/26/2020,2100 - 2200,1,1,4221
3/26/2020,2200 - 2300,3,6,4222
3/26/2020,2300 - 0000,12,26,4223
3/26/2020,0800 - 0900,16,32,4208
3/26/2020,1000 - 1100,10,16,4210
3/26/2020,1100 - 1200,14,28,4211
3/26/2020,1500 - 1600,10,10,4215
3/26/2020,1600 - 1700,9,17,4216
3/26/2020,2000 - 2100,3,5,4220
3/27/2020,1400 - 1500,12,17,4238
3/27/2020,1900 - 2000,14,25,4243
3/27/2020,2200 - 2300,5,6,4246
3/27/2020,0800 - 0900,12,32,4232
3/27/2020,0900 - 1000,14,27,4233
3/27/2020,1000 - 1100,16,29,4234
3/27/2020,1100 - 1200,16,29,4235
3/27/2020,1600 - 1700,13,25,4240
3/27/2020,1700 - 1800,7,13,4241
3/27/2020,1800 - 1900,11,13,4242
3/27/2020,2000 - 2100,6,10,4244
3/28/2020,1300 - 1400,14,20,4261
3/28/2020,1400 - 1500,13,18,4262
3/28/2020,1600 - 1700,16,26,4264
3/28/2020,0700 - 0800,14,28,4255
3/28/2020,0900 - 1000,10,23,4257
3/28/2020,1000 - 1100,5,8,4258
3/28/2020,1100 - 1200,18,29,4259
3/28/2020,1600 - 1700,10,29,4264
3/28/2020,1700 - 1800,7,13,4265
3/28/2020,1800 - 1900,4,6,4266
3/28/2020,1900 - 2000,0,1,4267
3/28/2020,2300 - 0000,10,16,4271
3/29/2020,1400 - 1500,8,14,4286
3/29/2020,1900 - 2000,8,15,4291
3/29/2020,0600 - 0700,27,54,4278
3/29/2020,0800 - 0900,10,15,4280
3/29/2020,0900 - 1000,10,19,4281
3/29/2020,1100 - 1200,15,27,4283
3/29/2020,1600 - 1700,8,12,4288
3/29/2020,1700 - 1800,5,10,4289
3/29/2020,2200 - 2300,4,4,4294
3/30/2020,1400 - 1500,8,10,4310
3/30/2020,0700 - 0800,13,26,4303
3/30/2020,0800 - 0900,8,14,4304
3/30/2020,0900 - 1000,8,17,4305
3/30/2020,1000 - 1100,6,8,4306
3/30/2020,1500 - 1600,9,20,4311
3/30/2020,1700 - 1800,4,7,4313
3/30/2020,2300 - 0000,9,15,4319
3/31/2020,0600 - 0700,10,21,4326
3/31/2020,0900 - 1000,6,12,4329
3/31/2020,1000 - 1100,7,15,4330
3/31/2020,1500 - 1600,7,12,4335
3/31/2020,1600 - 1700,10,15,4336
4/1/2020,0600 - 0700,12,26,4350
4/1/2020,0900 - 1000,10,19,4353
4/1/2020,1100 - 1200,7,13,4355
4/1/2020,1500 - 1600,1,2,4359
4/1/2020,1700 - 1800,6,8,4361
4/1/2020,2200 - 2300,0,0,4366
4/2/2020,0600 - 0700,14,27,4374
4/2/2020,1000 - 1100,10,16,4378
4/2/2020,1100 - 1200,0,2,4379
4/2/2020,1400 - 1500,10,16,4382
4/2/2020,1500 - 1600,7,9,4383
4/2/2020,1900 - 2000,6,11,4387
4/2/2020,2000 - 2100,5,10,4388
4/2/2020,2300 - 0000,6,15,4391
4/3/2020,0600 - 0700,14,29,4398
4/3/2020,0900 - 1000,7,8,4401
4/3/2020,1000 - 1100,12,18,4402
4/3/2020,1400 - 1500,7,14,4406
4/3/2020,1700 - 1800,4,11,4409
4/3/2020,2100 - 2200,1,1,4413
4/4/2020,0700 - 0800,14,35,4423
4/4/2020,1000 - 1100,7,12,4426
4/4/2020,1400 - 1500,14,15,4430
4/4/2020,1600 - 1700,3,9,4432
4/4/2020,1700 - 1800,4,4,4433
4/4/2020,2000 - 2100,0,0,4436
4/4/2020,2200 - 2300,6,10,4438
4/5/2020,0600 - 0700,15,34,4446
4/5/2020,0900 - 1000,13,22,4449
4/5/2020,1000 - 1100,24,36,4450
4/5/2020,1300 - 1400,14,18,4453
4/5/2020,1400 - 1500,9,13,4454
4/5/2020,1700 - 1800,5,10,4457
4/5/2020,2100 - 2200,0,0,4461
4/6/2020,0600 - 0700,14,30,4470
4/6/2020,0800 - 0900,18,50,4472
4/6/2020,1000 - 1100,12,20,4474
4/6/2020,1400 - 1500,8,11,4478
4/6/2020,1700 - 1800,9,17,4481
4/6/2020,2200 - 2300,9,19,4486
4/7/2020,0300 - 0400,36,62,4491
4/7/2020,0600 - 0700,15,26,4494
4/7/2020,0900 - 1000,12,20,4497
4/7/2020,1000 - 1100,12,27,4498
4/7/2020,1500 - 1600,10,17,4503
4/7/2020,1600 - 1700,4,5,4504
4/7/2020,1700 - 1800,9,9,4505
4/7/2020,2000 - 2100,3,7,4508
4/8/2020,0600 - 0700,12,22,4518
4/8/2020,0800 - 0900,17,33,4520
4/8/2020,1400 - 1500,11,14,4526
4/9/2020,0500 - 0600,20,38,4541
4/9/2020,0600 - 0700,19,32,4542
4/9/2020,0900 - 1000,8,10,4545
4/9/2020,1000 - 1100,9,20,4546
4/9/2020,1400 - 1500,13,20,4550
4/9/2020,1500 - 1600,11,13,4551
4/9/2020,1700 - 1800,6,7,4553
4/10/2020,0600 - 0700,9,16,4566
4/10/2020,1000 - 1100,8,16,4570
4/10/2020,1400 - 1500,8,15,4574
4/10/2020,1500 - 1600,4,8,4575
4/11/2020,0600 - 0700,9,24,4590
4/11/2020,0900 - 1000,2,5,4593
4/11/2020,1200 - 1300,14,32,4596
4/11/2020,1500 - 1600,5,8,4599
4/12/2020,0600 - 0700,3,8,4614
4/12/2020,1200 - 1300,6,12,4620
4/12/2020,1400 - 1500,3,4,4622
4/13/2020,0600 - 0700,15,35,4638
4/13/2020,0900 - 1000,9,11,4641
4/13/2020,1000 - 1100,8,11,4642
4/13/2020,1500 - 1600,8,15,4647
4/14/2020,0600 - 0700,5,9,4662
4/14/2020,1000 - 1100,11,18,4666
4/14/2020,1500 - 1600,10,14,4671
4/15/2020,0600 - 0700,7,10,4686
4/15/2020,0900 - 1000,5,10,4689
4/15/2020,1000 - 1100,10,15,4690
4/16/2020,0600 - 0700,6,8,4710
4/16/2020,1100 - 1200,17,28,4715
4/16/2020,1400 - 1500,15,28,4718
4/16/2020,1500 - 1600,9,10,4719
4/17/2020,0600 - 0700,1,4,4734
4/17/2020,1100 - 1200,6,15,4739
4/18/2020,0600 - 0700,7,14,4758
4/18/2020,1100 - 1200,13,23,4763
4/19/2020,0600 - 0700,21,42,4782
4/19/2020,0700 - 0800,2,5,4783
4/19/2020,1000 - 1100,5,11,4786
4/19/2020,1400 - 1500,6,13,4790
4/20/2020,0600 - 0700,8,17,4806
4/20/2020,1000 - 1100,6,12,4810
4/20/2020,1400 - 1500,7,15,4814
4/21/2020,0600 - 0700,13,29,4830
4/21/2020,1000 - 1100,8,13,4834
4/21/2020,1500 - 1600,10,21,4839
4/22/2020,0600 - 0700,7,13,4854
4/22/2020,1000 - 1100,6,12,4858
4/23/2020,0500 - 0600,42,56,4877
4/23/2020,0700 - 0800,25,40,4879
4/23/2020,1000 - 1100,14,20,4882
4/23/2020,1400 - 1500,6,10,4886
4/23/2020,1500 - 1600,16,31,4887
4/24/2020,0600 - 0700,11,20,4902
4/24/2020,1000 - 1100,7,12,4906
4/24/2020,1300 - 1400,9,17,4909
4/25/2020,0600 - 0700,16,85,4926
4/25/2020,1000 - 1100,13,25,4930
4/26/2020,0600 - 0700,9,22,4950
4/26/2020,1000 - 1100,5,10,4954
4/27/2020,0600 - 0700,25,42,4974
4/27/2020,0900 - 1000,8,12,4977
4/27/2020,1300 - 1400,14,24,4981
4/28/2020,0600 - 0700,6,11,4998
4/28/2020,1000 - 1100,10,22,5002
4/28/2020,1500 - 1600,9,16,5007
4/29/2020,0600 - 0700,24,38,5022
4/29/2020,0900 - 1000,7,12,5025
4/30/2020,0600 - 0700,6,12,5046
4/30/2020,0900 - 1000,5,12,5049
4/30/2020,1400 - 1500,13,22,5054
4/30/2020,1500 - 1600,12,25,5055
5/1/2020,0600 - 0700,8,19,5070
5/1/2020,1000 - 1100,14,19,5074
5/1/2020,1500 - 1600,7,16,5079
5/2/2020,0600 - 0700,5,10,5094
5/2/2020,1000 - 1100,15,37,5098
5/2/2020,1400 - 1500,9,19,5102
5/3/2020,0600 - 0700,6,13,5118
5/3/2020,1000 - 1100,7,14,5122
5/3/2020,1500 - 1600,7,12,5127
5/4/2020,0600 - 0700,12,21,5142
5/4/2020,1100 - 1200,10,17,5147
5/4/2020,1400 - 1500,8,17,5150
5/5/2020,0600 - 0700,16,26,5166
5/5/2020,0800 - 0900,14,24,5168
5/5/2020,1500 - 1600,10,24,5175
5/6/2020,0600 - 0700,11,19,5190
5/6/2020,0800 - 0900,13,15,5192
5/6/2020,1400 - 1500,11,24,5198
5/7/2020,0600 - 0700,7,16,5214
5/7/2020,0800 - 0900,14,24,5216
5/7/2020,1400 - 1500,17,37,5222
5/8/2020,0600 - 0700,9,14,5238
5/8/2020,0700 - 0800,20,32,5239
5/8/2020,0800 - 0900,7,13,5240
5/8/2020,1500 - 1600,6,11,5247
5/9/2020,0600 - 0700,10,18,5262
5/9/2020,0900 - 1000,12,18,5265
5/9/2020,1400 - 1500,7,14,5270
5/10/2020,0600 - 0700,4,10,5286
5/10/2020,0800 - 0900,8,13,5288
5/10/2020,1400 - 1500,12,20,5294
5/11/2020,0600 - 0700,14,21,5310
5/11/2020,0800 - 0900,7,9,5312
5/11/2020,1400 - 1500,9,16,5318
5/12/2020,0600 - 0700,35,62,5334
5/12/2020,0800 - 0900,20,34,5336
5/12/2020,1500 - 1600,14,27,5343
5/13/2020,0500 - 0600,12,19,5357
5/13/2020,0800 - 0900,6,11,5360
5/13/2020,1400 - 1500,18,34,5366
5/14/2020,0600 - 0700,21,48,5382
5/14/2020,0900 - 1000,13,27,5385
5/14/2020,1400 - 1500,14,23,5390
5/15/2020,0600 - 0700,7,12,5406
5/15/2020,0800 - 0900,7,12,5408
5/15/2020,1500 - 1600,11,20,5415
5/16/2020,0600 - 0700,9,27,5430
5/16/2020,0800 - 0900,12,20,5432
5/16/2020,1400 - 1500,4,10,5438
5/17/2020,0600 - 0700,8,18,5454
5/17/2020,1000 - 1100,5,13,5458
5/17/2020,1400 - 1500,5,13,5462
5/18/2020,0600 - 0700,6,13,5478
5/18/2020,0700 - 0800,44,76,5479
5/18/2020,0800 - 0900,5,8,5480
5/18/2020,1400 - 1500,9,19,5486
5/19/2020,0600 - 0700,7,13,5502
5/19/2020,0800 - 0900,14,25,5504
5/19/2020,1500 - 1600,28,66,5511
5/20/2020,0600 - 0700,10,15,5526
5/20/2020,0800 - 0900,9,16,5528
5/20/2020,1400 - 1500,16,32,5534
5/21/2020,0600 - 0700,15,27,5550
5/21/2020,0800 - 0900,17,31,5552
5/21/2020,1400 - 1500,10,22,5558
5/22/2020,0500 - 0600,16,34,5573
5/22/2020,0600 - 0700,79,124,5574
5/22/2020,0800 - 0900,24,48,5576
5/22/2020,1400 - 1500,7,13,5582
5/23/2020,0600 - 0700,16,24,5598
5/23/2020,0800 - 0900,17,29,5600
5/23/2020,1300 - 1400,14,30,5605
5/24/2020,0600 - 0700,8,19,5622
5/24/2020,0800 - 0900,3,10,5624
5/24/2020,1400 - 1500,13,26,5630
5/25/2020,0700 - 0800,14,21,5647
5/25/2020,0800 - 0900,3,5,5648
5/25/2020,1400 - 1500,12,21,5654
5/26/2020,0600 - 0700,8,14,5670
5/26/2020,0800 - 0900,15,25,5672
5/26/2020,1500 - 1600,28,61,5679
5/26/2020,2000 - 2100,33,64,5684
5/27/2020,0600 - 0700,12,16,5694
5/27/2020,0800 - 0900,8,15,5696
5/27/2020,1400 - 1500,11,25,5702
5/28/2020,0600 - 0700,11,19,5718
5/28/2020,0800 - 0900,22,34,5720
5/28/2020,1400 - 1500,8,17,5726
5/29/2020,0600 - 0700,7,13,5742
5/29/2020,0800 - 0900,13,21,5744
5/29/2020,1400 - 1500,13,29,5750
5/30/2020,0600 - 0700,5,11,5766
5/30/2020,0900 - 1000,15,29,5769
5/30/2020,1300 - 1400,8,15,5773
5/31/2020,0700 - 0800,6,22,5791
5/31/2020,0800 - 0900,7,16,5792
5/31/2020,1400 - 1500,6,12,5798
6/1/2020,0700 - 0800,12,22,5815
6/1/2020,0800 - 0900,7,17,5816
6/1/2020,0900 - 1000,18,31,5817
6/1/2020,1400 - 1500,6,19,5822
6/1/2020,1900 - 2000,22,67,5827
6/2/2020,0600 - 0700,12,27,5838
6/2/2020,0800 - 0900,10,16,5840
6/2/2020,1500 - 1600,21,46,5847
6/3/2020,0600 - 0700,26,38,5862
6/3/2020,0800 - 0900,11,21,5864
6/3/2020,1400 - 1500,11,22,5870
6/4/2020,0600 - 0700,8,22,5886
6/4/2020,0800 - 0900,17,29,5888
6/4/2020,1000 - 1100,30,53,5890
6/4/2020,1300 - 1400,11,21,5893
6/4/2020,2000 - 2100,10,16,5900
6/5/2020,0700 - 0800,11,20,5911
6/5/2020,0800 - 0900,9,14,5912
6/5/2020,1400 - 1500,13,23,5918
6/5/2020,1500 - 1600,34,52,5919
6/6/2020,0600 - 0700,5,15,5934
6/6/2020,0800 - 0900,11,23,5936
6/6/2020,1000 - 1100,21,38,5938
6/6/2020,1600 - 1700,11,18,5944
6/7/2020,0600 - 0700,6,14,5958
6/7/2020,0800 - 0900,9,17,5960
6/7/2020,1400 - 1500,10,28,5966
6/7/2020,1500 - 1600,26,53,5967
6/8/2020,0600 - 0700,15,31,5982
6/8/2020,0800 - 0900,3,5,5984
6/8/2020,0900 - 1000,14,23,5985
6/8/2020,1400 - 1500,6,12,5990
6/8/2020,1500 - 1600,22,35,5991
6/8/2020,1600 - 1700,19,25,5992
6/9/2020,0600 - 0700,19,42,6006
6/9/2020,0800 - 0900,15,30,6008
6/9/2020,1600 - 1700,21,32,6016
6/9/2020,1700 - 1800,17,35,6017
6/10/2020,0600 - 0700,12,25,6030
6/10/2020,0700 - 0800,37,81,6031
6/10/2020,0800 - 0900,11,17,6032
6/10/2020,1400 - 1500,6,10,6038
6/10/2020,1500 - 1600,10,17,6039
6/10/2020,1600 - 1700,18,27,6040
6/11/2020,0600 - 0700,13,26,6054
6/11/2020,0900 - 1000,18,35,6057
6/11/2020,1000 - 1100,13,27,6058
6/11/2020,1400 - 1500,11,18,6062
6/11/2020,1700 - 1800,12,19,6065
6/11/2020,2000 - 2100,17,29,6068
6/12/2020,0700 - 0800,8,15,6079
6/12/2020,0800 - 0900,38,69,6080
6/12/2020,0900 - 1000,12,20,6081
6/12/2020,1400 - 1500,11,20,6086
6/12/2020,1500 - 1600,14,33,6087
6/12/2020,1700 - 1800,9,9,6089
6/13/2020,0600 - 0700,9,19,6102
6/13/2020,0800 - 0900,12,26,6104
6/13/2020,1000 - 1100,13,31,6106
6/13/2020,1600 - 1700,13,25,6112
6/13/2020,1700 - 1800,9,12,6113
6/14/2020,0600 - 0700,31,75,6126
6/14/2020,0800 - 0900,5,11,6128
6/14/2020,1400 - 1500,4,11,6134
6/14/2020,1500 - 1600,20,33,6135
6/14/2020,1600 - 1700,0,0,6136
6/14/2020,1900 - 2000,28,93,6139
6/15/2020,0600 - 0700,57,109,6150
6/15/2020,0800 - 0900,5,8,6152
6/15/2020,0900 - 1000,8,12,6153
6/15/2020,1300 - 1400,13,23,6157
6/15/2020,1500 - 1600,25,41,6159
6/15/2020,1600 - 1700,6,10,6160
6/16/2020,0600 - 0700,26,59,6174
6/16/2020,0800 - 0900,11,20,6176
6/16/2020,1500 - 1600,14,25,6183
6/16/2020,1600 - 1700,13,19,6184
6/17/2020,0600 - 0700,12,20,6198
6/17/2020,0800 - 0900,38,80,6200
6/17/2020,1400 - 1500,19,33,6206
6/17/2020,1600 - 1700,18,29,6208
6/18/2020,0600 - 0700,31,66,6222
6/18/2020,0800 - 0900,13,22,6224
6/18/2020,1000 - 1100,29,59,6226
6/18/2020,1300 - 1400,17,35,6229
6/18/2020,1500 - 1600,16,24,6231
6/18/2020,1600 - 1700,8,10,6232
6/19/2020,0700 - 0800,44,84,6247
6/19/2020,0800 - 0900,12,20,6248
6/19/2020,1300 - 1400,11,22,6253
6/19/2020,1400 - 1500,9,25,6254
6/19/2020,1500 - 1600,23,37,6255
6/19/2020,1600 - 1700,14,18,6256
6/19/2020,1900 - 2000,49,96,6259
6/20/2020,0600 - 0700,30,61,6270
6/20/2020,0800 - 0900,14,26,6272
6/20/2020,0900 - 1000,22,32,6273
6/20/2020,1500 - 1600,15,22,6279
6/20/2020,1600 - 1700,13,18,6280
6/21/2020,0600 - 0700,8,16,6294
6/21/2020,0700 - 0800,38,73,6295
6/21/2020,0800 - 0900,10,17,6296
6/21/2020,1400 - 1500,9,19,6302
6/21/2020,1500 - 1600,24,40,6303
6/21/2020,1600 - 1700,0,0,6304
6/21/2020,2100 - 2200,14,31,6309
6/22/2020,0600 - 0700,14,22,6318
6/22/2020,0800 - 0900,26,53,6320
6/22/2020,0900 - 1000,15,31,6321
6/22/2020,1400 - 1500,9,18,6326
6/22/2020,1600 - 1700,23,44,6328
6/23/2020,0600 - 0700,14,28,6342
6/23/2020,0700 - 0800,46,80,6343
6/23/2020,0800 - 0900,20,31,6344
6/23/2020,1400 - 1500,20,41,6350
6/23/2020,1600 - 1700,7,16,6352
6/23/2020,1700 - 1800,5,10,6353
6/23/2020,2200 - 2300,12,25,6358
6/24/2020,0600 - 0700,11,21,6366
6/24/2020,0700 - 0800,36,70,6367
6/24/2020,0800 - 0900,1,3,6368
6/24/2020,0900 - 1000,9,16,6369
6/24/2020,1400 - 1500,11,18,6374
6/24/2020,1500 - 1600,9,17,6375
6/24/2020,1600 - 1700,13,19,6376
6/24/2020,2000 - 2100,39,77,6380
6/25/2020,0600 - 0700,36,90,6390
6/25/2020,0800 - 0900,16,23,6392
6/25/2020,1000 - 1100,17,34,6394
6/25/2020,1400 - 1500,19,45,6398
6/25/2020,1700 - 1800,21,27,6401
6/25/2020,2000 - 2100,19,36,6404
6/26/2020,0600 - 0700,12,19,6414
6/26/2020,0700 - 0800,33,68,6415
6/26/2020,0900 - 1000,7,12,6417
6/26/2020,1400 - 1500,10,15,6422
6/26/2020,1500 - 1600,14,33,6423
6/26/2020,1600 - 1700,14,14,6424
6/26/2020,1900 - 2000,32,69,6427
6/26/2020,2200 - 2300,20,52,6430
6/27/2020,0600 - 0700,51,94,6438
6/27/2020,1000 - 1100,19,42,6442
6/27/2020,1100 - 1200,11,16,6443
6/27/2020,1400 - 1500,37,58,6446
6/27/2020,1600 - 1700,11,20,6448
6/27/2020,1700 - 1800,12,20,6449
6/28/2020,0600 - 0700,8,14,6462
6/28/2020,0700 - 0800,32,57,6463
6/28/2020,0800 - 0900,9,12,6464
6/28/2020,1400 - 1500,9,14,6470
6/28/2020,1500 - 1600,13,39,6471
6/28/2020,1600 - 1700,8,15,6472
6/28/2020,2100 - 2200,9,20,6477
6/29/2020,0600 - 0700,9,18,6486
6/29/2020,0800 - 0900,4,9,6488
6/29/2020,0900 - 1000,12,19,6489
6/29/2020,1100 - 1200,28,49,6491
6/29/2020,1400 - 1500,8,18,6494
6/29/2020,1500 - 1600,22,37,6495
6/29/2020,1600 - 1700,8,12,6496
6/30/2020,0700 - 0800,29,60,6511
6/30/2020,0900 - 1000,9,18,6513
6/30/2020,1400 - 1500,37,55,6518
6/30/2020,1600 - 1700,11,21,6520
6/30/2020,1700 - 1800,17,28,6521
6/30/2020,2200 - 2300,14,32,6526
7/1/2020,0600 - 0700,40,83,6534
7/1/2020,0900 - 1000,12,24,6537
7/1/2020,1100 - 1200,8,14,6539
7/1/2020,1400 - 1500,11,25,6542
7/1/2020,1500 - 1600,7,16,6543
7/1/2020,1700 - 1800,9,20,6545
7/1/2020,2000 - 2100,28,77,6548
7/2/2020,0600 - 0700,12,22,6558
7/2/2020,0900 - 1000,6,11,6561
7/2/2020,1000 - 1100,8,21,6562
7/2/2020,1300 - 1400,17,22,6565
7/2/2020,1400 - 1500,12,22,6566
7/2/2020,1600 - 1700,11,28,6568
7/2/2020,1700 - 1800,11,21,6569
7/2/2020,2000 - 2100,7,16,6572
7/3/2020,0600 - 0700,9,20,6582
7/3/2020,0900 - 1000,11,17,6585
7/3/2020,1400 - 1500,19,39,6590
7/3/2020,1500 - 1600,17,37,6591
7/3/2020,1700 - 1800,10,16,6593
7/3/2020,2200 - 2300,20,39,6598
7/3/2020,2300 - 0000,2,5,6599
7/4/2020,0600 - 0700,31,76,6606
7/4/2020,0900 - 1000,16,23,6609
7/4/2020,1000 - 1100,17,35,6610
7/4/2020,1200 - 1300,11,23,6612
7/4/2020,1500 - 1600,10,25,6615
7/4/2020,1600 - 1700,13,20,6616
7/4/2020,1700 - 1800,13,16,6617
7/4/2020,2000 - 2100,57,108,6620
7/5/2020,0600 - 0700,8,18,6630
7/5/2020,0700 - 0800,39,76,6631
7/5/2020,0800 - 0900,13,21,6632
7/5/2020,1400 - 1500,8,16,6638
7/5/2020,1500 - 1600,16,33,6639
7/5/2020,1600 - 1700,19,44,6640
7/5/2020,2200 - 2300,9,21,6646
7/6/2020,0600 - 0700,11,23,6654
7/6/2020,0700 - 0800,40,80,6655
7/6/2020,0900 - 1000,8,17,6657
7/6/2020,1000 - 1100,12,18,6658
7/6/2020,1400 - 1500,14,24,6662
7/6/2020,1500 - 1600,11,34,6663
7/6/2020,1600 - 1700,28,41,6664
7/6/2020,1700 - 1800,18,30,6665
7/7/2020,0700 - 0800,33,65,6679
7/7/2020,0900 - 1000,15,28,6681
7/7/2020,1400 - 1500,23,31,6686
7/7/2020,1500 - 1600,14,24,6687
7/7/2020,1600 - 1700,19,30,6688
7/7/2020,1700 - 1800,10,13,6689
7/7/2020,2000 - 2100,10,16,6692
7/7/2020,2200 - 2300,4,10,6694
7/8/2020,0600 - 0700,9,19,6702
7/8/2020,0700 - 0800,35,75,6703
7/8/2020,0900 - 1000,12,25,6705
7/8/2020,1100 - 1200,13,23,6707
7/8/2020,1400 - 1500,11,18,6710
7/8/2020,1500 - 1600,7,14,6711
7/8/2020,1600 - 1700,18,28,6712
7/8/2020,1700 - 1800,12,23,6713
7/8/2020,1900 - 2000,27,45,6715
7/9/2020,0600 - 0700,11,19,6726
7/9/2020,0700 - 0800,37,79,6727
7/9/2020,0800 - 0900,14,27,6728
7/9/2020,1000 - 1100,16,33,6730
7/9/2020,1400 - 1500,12,35,6734
7/9/2020,1600 - 1700,14,39,6736
