date,hour,Average Wait Time,Max WaitTime
3/15/2020,1900 - 2000,44,118
3/15/2020,2000 - 2100,46,91
3/15/2020,2100 - 2200,22,43
3/15/2020,2200 - 2300,10,21
3/15/2020,0500 - 0600,40,57
3/15/2020,0600 - 0700,38,100
3/15/2020,0800 - 0900,29,60
3/15/2020,0900 - 1000,15,36
3/15/2020,1000 - 1100,10,20
3/15/2020,1100 - 1200,11,24
3/15/2020,1200 - 1300,35,66
3/15/2020,1300 - 1400,53,76
3/15/2020,1500 - 1600,46,122
3/15/2020,1600 - 1700,45,105
3/15/2020,1700 - 1800,32,42
3/15/2020,1800 - 1900,29,64
3/15/2020,1900 - 2000,16,36
3/15/2020,2000 - 2100,34,68
3/15/2020,2100 - 2200,24,47
3/16/2020,0000 - 0100,6,16
3/16/2020,1100 - 1200,13,21
3/16/2020,1200 - 1300,9,14
3/16/2020,1300 - 1400,20,47
3/16/2020,1400 - 1500,50,105
3/16/2020,1500 - 1600,34,59
3/16/2020,1700 - 1800,26,54
3/16/2020,1800 - 1900,78,175
3/16/2020,1900 - 2000,37,126
3/16/2020,2000 - 2100,39,77
3/16/2020,2200 - 2300,12,31
3/16/2020,2300 - 0000,25,35
3/16/2020,0500 - 0600,38,81
3/16/2020,0600 - 0700,30,76
3/16/2020,0700 - 0800,45,60
3/16/2020,0800 - 0900,12,25
3/16/2020,0900 - 1000,10,30
3/16/2020,1000 - 1100,12,27
3/16/2020,1100 - 1200,9,16
3/16/2020,1300 - 1400,30,42
3/16/2020,1500 - 1600,35,110
3/16/2020,1600 - 1700,39,103
3/16/2020,1700 - 1800,51,144
3/16/2020,1800 - 1900,30,60
3/16/2020,2000 - 2100,24,70
3/16/2020,2200 - 2300,9,15
3/17/2020,1100 - 1200,12,20
3/17/2020,1200 - 1300,13,23
3/17/2020,1300 - 1400,45,87
3/17/2020,1500 - 1600,21,36
3/17/2020,1600 - 1700,9,24
3/17/2020,1700 - 1800,16,33
3/17/2020,1900 - 2000,12,31
3/17/2020,2000 - 2100,35,73
3/17/2020,2100 - 2200,45,68
3/17/2020,2200 - 2300,11,21
3/17/2020,0500 - 0600,35,93
3/17/2020,0600 - 0700,22,67
3/17/2020,0800 - 0900,16,61
3/17/2020,0900 - 1000,8,19
3/17/2020,1000 - 1100,8,20
3/17/2020,1200 - 1300,15,34
3/17/2020,1300 - 1400,25,39
3/17/2020,1400 - 1500,11,32
3/17/2020,1500 - 1600,26,119
3/17/2020,1600 - 1700,40,90
3/17/2020,1700 - 1800,34,63
3/17/2020,1900 - 2000,0,0
3/17/2020,2000 - 2100,57,140
3/18/2020,0000 - 0100,10,22
3/18/2020,1000 - 1100,8,14
3/18/2020,1100 - 1200,14,22
3/18/2020,1200 - 1300,11,20
3/18/2020,1300 - 1400,30,66
3/18/2020,1400 - 1500,25,49
3/18/2020,1500 - 1600,31,41
3/18/2020,1700 - 1800,24,49
3/18/2020,1800 - 1900,14,22
3/18/2020,1900 - 2000,41,79
3/18/2020,2000 - 2100,19,46
3/18/2020,2100 - 2200,16,26
3/18/2020,2200 - 2300,8,16
3/18/2020,0500 - 0600,16,30
3/18/2020,0600 - 0700,14,33
3/18/2020,0700 - 0800,25,47
3/18/2020,0800 - 0900,15,53
3/18/2020,0900 - 1000,9,17
3/18/2020,1000 - 1100,11,20
3/18/2020,1200 - 1300,10,39
3/18/2020,1400 - 1500,12,23
3/18/2020,1500 - 1600,16,31
3/18/2020,1600 - 1700,22,38
3/18/2020,1700 - 1800,18,54
3/18/2020,1900 - 2000,10,25
3/18/2020,2000 - 2100,15,27
3/19/2020,0000 - 0100,5,16
3/19/2020,1100 - 1200,11,20
3/19/2020,1200 - 1300,9,13
3/19/2020,1300 - 1400,35,63
3/19/2020,1400 - 1500,16,26
3/19/2020,1600 - 1700,19,27
3/19/2020,1700 - 1800,32,50
3/19/2020,1800 - 1900,29,39
3/19/2020,1900 - 2000,35,93
3/19/2020,2100 - 2200,5,11
3/19/2020,2200 - 2300,7,14
3/19/2020,0500 - 0600,31,45
3/19/2020,0600 - 0700,16,34
3/19/2020,0700 - 0800,30,52
3/19/2020,0800 - 0900,12,23
3/19/2020,0900 - 1000,18,41
3/19/2020,1000 - 1100,14,31
3/19/2020,1100 - 1200,10,33
3/19/2020,1200 - 1300,17,33
3/19/2020,1300 - 1400,0,0
3/19/2020,1400 - 1500,10,20
3/19/2020,1500 - 1600,34,60
3/19/2020,1600 - 1700,40,72
3/19/2020,1700 - 1800,20,46
3/19/2020,1900 - 2000,11,25
3/19/2020,2000 - 2100,8,14
3/19/2020,2100 - 2200,15,20
3/20/2020,0000 - 0100,7,14
3/20/2020,1100 - 1200,8,15
3/20/2020,1200 - 1300,16,25
3/20/2020,1300 - 1400,29,58
3/20/2020,1500 - 1600,11,16
3/20/2020,1700 - 1800,12,15
3/20/2020,1800 - 1900,36,67
3/20/2020,1900 - 2000,32,96
3/20/2020,2000 - 2100,25,55
3/20/2020,2200 - 2300,9,15
3/20/2020,0500 - 0600,31,45
3/20/2020,0600 - 0700,29,63
3/20/2020,0800 - 0900,32,87
3/20/2020,0900 - 1000,16,57
3/20/2020,1000 - 1100,14,40
3/20/2020,1200 - 1300,18,36
3/20/2020,1400 - 1500,12,20
3/20/2020,1500 - 1600,27,59
3/20/2020,1600 - 1700,24,62
3/20/2020,1700 - 1800,10,20
3/20/2020,1900 - 2000,26,51
3/20/2020,2000 - 2100,41,74
3/21/2020,1200 - 1300,16,24
3/21/2020,1300 - 1400,18,40
3/21/2020,1400 - 1500,8,18
3/21/2020,1700 - 1800,6,9
3/21/2020,1800 - 1900,8,16
3/21/2020,1900 - 2000,17,53
3/21/2020,2000 - 2100,31,75
3/21/2020,2100 - 2200,9,9
3/21/2020,2200 - 2300,11,22
3/21/2020,2300 - 0000,12,22
3/21/2020,0500 - 0600,17,35
3/21/2020,0600 - 0700,25,55
3/21/2020,0700 - 0800,10,32
3/21/2020,0800 - 0900,12,28
3/21/2020,0900 - 1000,12,25
3/21/2020,1000 - 1100,8,14
3/21/2020,1100 - 1200,11,23
3/21/2020,1500 - 1600,14,37
3/21/2020,1600 - 1700,23,59
3/21/2020,1700 - 1800,8,12
3/21/2020,1800 - 1900,4,6
3/21/2020,2000 - 2100,15,33
3/21/2020,2100 - 2200,8,17
3/22/2020,0000 - 0100,11,23
3/22/2020,1000 - 1100,11,11
3/22/2020,1100 - 1200,7,11
3/22/2020,1300 - 1400,17,68
3/22/2020,1400 - 1500,28,51
3/22/2020,1500 - 1600,7,12
3/22/2020,1600 - 1700,14,23
3/22/2020,1700 - 1800,0,0
3/22/2020,1800 - 1900,21,23
3/22/2020,1900 - 2000,24,48
3/22/2020,2200 - 2300,9,13
3/22/2020,0500 - 0600,24,60
3/22/2020,0600 - 0700,24,54
3/22/2020,0700 - 0800,13,27
3/22/2020,0900 - 1000,13,30
3/22/2020,1000 - 1100,11,27
3/22/2020,1200 - 1300,16,24
3/22/2020,1300 - 1400,15,27
3/22/2020,1500 - 1600,21,40
3/22/2020,1600 - 1700,15,31
3/22/2020,1700 - 1800,10,19
3/22/2020,1800 - 1900,26,52
3/22/2020,1900 - 2000,13,23
3/22/2020,2000 - 2100,3,9
3/23/2020,0000 - 0100,9,15
3/23/2020,1300 - 1400,10,16
3/23/2020,1400 - 1500,30,40
3/23/2020,1500 - 1600,15,19
3/23/2020,1900 - 2000,25,33
3/23/2020,2000 - 2100,19,29
3/23/2020,2100 - 2200,8,17
3/23/2020,2200 - 2300,9,19
3/23/2020,0500 - 0600,9,16
3/23/2020,0600 - 0700,16,28
3/23/2020,0800 - 0900,10,24
3/23/2020,0900 - 1000,9,16
3/23/2020,1000 - 1100,7,15
3/23/2020,1100 - 1200,9,15
3/23/2020,1500 - 1600,12,24
3/23/2020,1600 - 1700,12,35
3/23/2020,1700 - 1800,6,11
3/23/2020,2000 - 2100,7,14
3/24/2020,1200 - 1300,9,14
3/24/2020,1300 - 1400,12,23
3/24/2020,1500 - 1600,11,20
3/24/2020,1700 - 1800,6,7
3/24/2020,2000 - 2100,7,7
3/24/2020,2100 - 2200,3,7
3/24/2020,2200 - 2300,9,23
3/24/2020,0800 - 0900,11,26
3/24/2020,0900 - 1000,10,16
3/24/2020,1000 - 1100,9,16
3/24/2020,1100 - 1200,17,38
3/24/2020,1500 - 1600,22,29
3/24/2020,1600 - 1700,6,15
3/24/2020,1700 - 1800,12,20
3/24/2020,1900 - 2000,10,17
3/24/2020,2000 - 2100,6,15
3/25/2020,1200 - 1300,10,15
3/25/2020,1400 - 1500,4,9
3/25/2020,1900 - 2000,37,67
3/25/2020,2100 - 2200,0,0
3/25/2020,0800 - 0900,16,37
3/25/2020,0900 - 1000,9,22
3/25/2020,1000 - 1100,16,27
3/25/2020,1100 - 1200,21,35
3/25/2020,1500 - 1600,18,27
3/25/2020,1600 - 1700,6,17
3/25/2020,1700 - 1800,14,26
3/25/2020,2000 - 2100,5,9
3/26/2020,1300 - 1400,11,17
3/26/2020,1400 - 1500,12,17
3/26/2020,1900 - 2000,18,22
3/26/2020,2100 - 2200,1,1
3/26/2020,2200 - 2300,3,6
3/26/2020,2300 - 0000,12,26
3/26/2020,0800 - 0900,16,32
3/26/2020,1000 - 1100,10,16
3/26/2020,1100 - 1200,14,28
3/26/2020,1500 - 1600,10,10
3/26/2020,1600 - 1700,9,17
3/26/2020,2000 - 2100,3,5
3/27/2020,1400 - 1500,12,17
3/27/2020,1900 - 2000,14,25
3/27/2020,2200 - 2300,5,6
3/27/2020,0800 - 0900,12,32
3/27/2020,0900 - 1000,14,27
3/27/2020,1000 - 1100,16,29
3/27/2020,1100 - 1200,16,29
3/27/2020,1600 - 1700,13,25
3/27/2020,1700 - 1800,7,13
3/27/2020,1800 - 1900,11,13
3/27/2020,2000 - 2100,6,10
3/28/2020,1300 - 1400,14,20
3/28/2020,1400 - 1500,13,18
3/28/2020,1600 - 1700,16,26
3/28/2020,0700 - 0800,14,28
3/28/2020,0900 - 1000,10,23
3/28/2020,1000 - 1100,5,8
3/28/2020,1100 - 1200,18,29
3/28/2020,1600 - 1700,10,29
3/28/2020,1700 - 1800,7,13
3/28/2020,1800 - 1900,4,6
3/28/2020,1900 - 2000,0,1
3/28/2020,2300 - 0000,10,16
3/29/2020,1400 - 1500,8,14
3/29/2020,1900 - 2000,8,15
3/29/2020,0600 - 0700,27,54
3/29/2020,0800 - 0900,10,15
3/29/2020,0900 - 1000,10,19
3/29/2020,1100 - 1200,15,27
3/29/2020,1600 - 1700,8,12
3/29/2020,1700 - 1800,5,10
3/29/2020,2200 - 2300,4,4
3/30/2020,1400 - 1500,8,10
3/30/2020,0700 - 0800,13,26
3/30/2020,0800 - 0900,8,14
3/30/2020,0900 - 1000,8,17
3/30/2020,1000 - 1100,6,8
3/30/2020,1500 - 1600,9,20
3/30/2020,1700 - 1800,4,7
3/30/2020,2300 - 0000,9,15
3/31/2020,0600 - 0700,10,21
3/31/2020,0900 - 1000,6,12
3/31/2020,1000 - 1100,7,15
3/31/2020,1500 - 1600,7,12
3/31/2020,1600 - 1700,10,15
4/1/2020,0600 - 0700,12,26
4/1/2020,0900 - 1000,10,19
4/1/2020,1100 - 1200,7,13
4/1/2020,1500 - 1600,1,2
4/1/2020,1700 - 1800,6,8
4/1/2020,2200 - 2300,0,0
4/2/2020,0600 - 0700,14,27
4/2/2020,1000 - 1100,10,16
4/2/2020,1100 - 1200,0,2
4/2/2020,1400 - 1500,10,16
4/2/2020,1500 - 1600,7,9
4/2/2020,1900 - 2000,6,11
4/2/2020,2000 - 2100,5,10
4/2/2020,2300 - 0000,6,15
4/3/2020,0600 - 0700,14,29
4/3/2020,0900 - 1000,7,8
4/3/2020,1000 - 1100,12,18
4/3/2020,1400 - 1500,7,14
4/3/2020,1700 - 1800,4,11
4/3/2020,2100 - 2200,1,1
4/4/2020,0700 - 0800,14,35
4/4/2020,1000 - 1100,7,12
4/4/2020,1400 - 1500,14,15
4/4/2020,1600 - 1700,3,9
4/4/2020,1700 - 1800,4,4
4/4/2020,2000 - 2100,0,0
4/4/2020,2200 - 2300,6,10
4/5/2020,0600 - 0700,15,34
4/5/2020,0900 - 1000,13,22
4/5/2020,1000 - 1100,24,36
4/5/2020,1300 - 1400,14,18
4/5/2020,1400 - 1500,9,13
4/5/2020,1700 - 1800,5,10
4/5/2020,2100 - 2200,0,0
4/6/2020,0600 - 0700,14,30
4/6/2020,0800 - 0900,18,50
4/6/2020,1000 - 1100,12,20
4/6/2020,1400 - 1500,8,11
4/6/2020,1700 - 1800,9,17
4/6/2020,2200 - 2300,9,19
4/7/2020,0300 - 0400,36,62
4/7/2020,0600 - 0700,15,26
4/7/2020,0900 - 1000,12,20
4/7/2020,1000 - 1100,12,27
4/7/2020,1500 - 1600,10,17
4/7/2020,1600 - 1700,4,5
4/7/2020,1700 - 1800,9,9
4/7/2020,2000 - 2100,3,7
4/8/2020,0600 - 0700,12,22
4/8/2020,0800 - 0900,17,33
4/8/2020,1400 - 1500,11,14
4/9/2020,0500 - 0600,20,38
4/9/2020,0600 - 0700,19,32
4/9/2020,0900 - 1000,8,10
4/9/2020,1000 - 1100,9,20
4/9/2020,1400 - 1500,13,20
4/9/2020,1500 - 1600,11,13
4/9/2020,1700 - 1800,6,7
4/10/2020,0600 - 0700,9,16
4/10/2020,1000 - 1100,8,16
4/10/2020,1400 - 1500,8,15
4/10/2020,1500 - 1600,4,8
4/11/2020,0600 - 0700,9,24
4/11/2020,0900 - 1000,2,5
4/11/2020,1200 - 1300,14,32
4/11/2020,1500 - 1600,5,8
4/12/2020,0600 - 0700,3,8
4/12/2020,1200 - 1300,6,12
4/12/2020,1400 - 1500,3,4
4/13/2020,0600 - 0700,15,35
4/13/2020,0900 - 1000,9,11
4/13/2020,1000 - 1100,8,11
4/13/2020,1500 - 1600,8,15
4/14/2020,0600 - 0700,5,9
4/14/2020,1000 - 1100,11,18
4/14/2020,1500 - 1600,10,14
4/15/2020,0600 - 0700,7,10
4/15/2020,0900 - 1000,5,10
4/15/2020,1000 - 1100,10,15
4/16/2020,0600 - 0700,6,8
4/16/2020,1100 - 1200,17,28
4/16/2020,1400 - 1500,15,28
4/16/2020,1500 - 1600,9,10
4/17/2020,0600 - 0700,1,4
4/17/2020,1100 - 1200,6,15
4/18/2020,0600 - 0700,7,14
4/18/2020,1100 - 1200,13,23
4/19/2020,0600 - 0700,21,42
4/19/2020,0700 - 0800,2,5
4/19/2020,1000 - 1100,5,11
4/19/2020,1400 - 1500,6,13
4/20/2020,0600 - 0700,8,17
4/20/2020,1000 - 1100,6,12
4/20/2020,1400 - 1500,7,15
4/21/2020,0600 - 0700,13,29
4/21/2020,1000 - 1100,8,13
4/21/2020,1500 - 1600,10,21
4/22/2020,0600 - 0700,7,13
4/22/2020,1000 - 1100,6,12
4/23/2020,0500 - 0600,42,56
4/23/2020,0700 - 0800,25,40
4/23/2020,1000 - 1100,14,20
4/23/2020,1400 - 1500,6,10
4/23/2020,1500 - 1600,16,31
4/24/2020,0600 - 0700,11,20
4/24/2020,1000 - 1100,7,12
4/24/2020,1300 - 1400,9,17
4/25/2020,0600 - 0700,16,85
4/25/2020,1000 - 1100,13,25
4/26/2020,0600 - 0700,9,22
4/26/2020,1000 - 1100,5,10
4/27/2020,0600 - 0700,25,42
4/27/2020,0900 - 1000,8,12
4/27/2020,1300 - 1400,14,24
4/28/2020,0600 - 0700,6,11
4/28/2020,1000 - 1100,10,22
4/28/2020,1500 - 1600,9,16
4/29/2020,0600 - 0700,24,38
4/29/2020,0900 - 1000,7,12
4/30/2020,0600 - 0700,6,12
4/30/2020,0900 - 1000,5,12
4/30/2020,1400 - 1500,13,22
4/30/2020,1500 - 1600,12,25
5/1/2020,0600 - 0700,8,19
5/1/2020,1000 - 1100,14,19
5/1/2020,1500 - 1600,7,16
5/2/2020,0600 - 0700,5,10
5/2/2020,1000 - 1100,15,37
5/2/2020,1400 - 1500,9,19
5/3/2020,0600 - 0700,6,13
5/3/2020,1000 - 1100,7,14
5/3/2020,1500 - 1600,7,12
5/4/2020,0600 - 0700,12,21
5/4/2020,1100 - 1200,10,17
5/4/2020,1400 - 1500,8,17
5/5/2020,0600 - 0700,16,26
5/5/2020,0800 - 0900,14,24
5/5/2020,1500 - 1600,10,24
5/6/2020,0600 - 0700,11,19
5/6/2020,0800 - 0900,13,15
5/6/2020,1400 - 1500,11,24
5/7/2020,0600 - 0700,7,16
5/7/2020,0800 - 0900,14,24
5/7/2020,1400 - 1500,17,37
5/8/2020,0600 - 0700,9,14
5/8/2020,0700 - 0800,20,32
5/8/2020,0800 - 0900,7,13
5/8/2020,1500 - 1600,6,11
5/9/2020,0600 - 0700,10,18
5/9/2020,0900 - 1000,12,18
5/9/2020,1400 - 1500,7,14
5/10/2020,0600 - 0700,4,10
5/10/2020,0800 - 0900,8,13
5/10/2020,1400 - 1500,12,20
5/11/2020,0600 - 0700,14,21
5/11/2020,0800 - 0900,7,9
5/11/2020,1400 - 1500,9,16
5/12/2020,0600 - 0700,35,62
5/12/2020,0800 - 0900,20,34
5/12/2020,1500 - 1600,14,27
5/13/2020,0500 - 0600,12,19
5/13/2020,0800 - 0900,6,11
5/13/2020,1400 - 1500,18,34
5/14/2020,0600 - 0700,21,48
5/14/2020,0900 - 1000,13,27
5/14/2020,1400 - 1500,14,23
5/15/2020,0600 - 0700,7,12
5/15/2020,0800 - 0900,7,12
5/15/2020,1500 - 1600,11,20
5/16/2020,0600 - 0700,9,27
5/16/2020,0800 - 0900,12,20
5/16/2020,1400 - 1500,4,10
5/17/2020,0600 - 0700,8,18
5/17/2020,1000 - 1100,5,13
5/17/2020,1400 - 1500,5,13
5/18/2020,0600 - 0700,6,13
5/18/2020,0700 - 0800,44,76
5/18/2020,0800 - 0900,5,8
5/18/2020,1400 - 1500,9,19
5/19/2020,0600 - 0700,7,13
5/19/2020,0800 - 0900,14,25
5/19/2020,1500 - 1600,28,66
5/20/2020,0600 - 0700,10,15
5/20/2020,0800 - 0900,9,16
5/20/2020,1400 - 1500,16,32
5/21/2020,0600 - 0700,15,27
5/21/2020,0800 - 0900,17,31
5/21/2020,1400 - 1500,10,22
5/22/2020,0500 - 0600,16,34
5/22/2020,0600 - 0700,79,124
5/22/2020,0800 - 0900,24,48
5/22/2020,1400 - 1500,7,13
5/23/2020,0600 - 0700,16,24
5/23/2020,0800 - 0900,17,29
5/23/2020,1300 - 1400,14,30
5/24/2020,0600 - 0700,8,19
5/24/2020,0800 - 0900,3,10
5/24/2020,1400 - 1500,13,26
5/25/2020,0700 - 0800,14,21
5/25/2020,0800 - 0900,3,5
5/25/2020,1400 - 1500,12,21
5/26/2020,0600 - 0700,8,14
5/26/2020,0800 - 0900,15,25
5/26/2020,1500 - 1600,28,61
5/26/2020,2000 - 2100,33,64
5/27/2020,0600 - 0700,12,16
5/27/2020,0800 - 0900,8,15
5/27/2020,1400 - 1500,11,25
5/28/2020,0600 - 0700,11,19
5/28/2020,0800 - 0900,22,34
5/28/2020,1400 - 1500,8,17
5/29/2020,0600 - 0700,7,13
5/29/2020,0800 - 0900,13,21
5/29/2020,1400 - 1500,13,29
5/30/2020,0600 - 0700,5,11
5/30/2020,0900 - 1000,15,29
5/30/2020,1300 - 1400,8,15
5/31/2020,0700 - 0800,6,22
5/31/2020,0800 - 0900,7,16
5/31/2020,1400 - 1500,6,12
6/1/2020,0700 - 0800,12,22
6/1/2020,0800 - 0900,7,17
6/1/2020,0900 - 1000,18,31
6/1/2020,1400 - 1500,6,19
6/1/2020,1900 - 2000,22,67
6/2/2020,0600 - 0700,12,27
6/2/2020,0800 - 0900,10,16
6/2/2020,1500 - 1600,21,46
6/3/2020,0600 - 0700,26,38
6/3/2020,0800 - 0900,11,21
6/3/2020,1400 - 1500,11,22
6/4/2020,0600 - 0700,8,22
6/4/2020,0800 - 0900,17,29
6/4/2020,1000 - 1100,30,53
6/4/2020,1300 - 1400,11,21
6/4/2020,2000 - 2100,10,16
6/5/2020,0700 - 0800,11,20
6/5/2020,0800 - 0900,9,14
6/5/2020,1400 - 1500,13,23
6/5/2020,1500 - 1600,34,52
6/6/2020,0600 - 0700,5,15
6/6/2020,0800 - 0900,11,23
6/6/2020,1000 - 1100,21,38
6/6/2020,1600 - 1700,11,18
6/7/2020,0600 - 0700,6,14
6/7/2020,0800 - 0900,9,17
6/7/2020,1400 - 1500,10,28
6/7/2020,1500 - 1600,26,53
6/8/2020,0600 - 0700,15,31
6/8/2020,0800 - 0900,3,5
6/8/2020,0900 - 1000,14,23
6/8/2020,1400 - 1500,6,12
6/8/2020,1500 - 1600,22,35
6/8/2020,1600 - 1700,19,25
6/9/2020,0600 - 0700,19,42
6/9/2020,0800 - 0900,15,30
6/9/2020,1600 - 1700,21,32
6/9/2020,1700 - 1800,17,35
6/10/2020,0600 - 0700,12,25
6/10/2020,0700 - 0800,37,81
6/10/2020,0800 - 0900,11,17
6/10/2020,1400 - 1500,6,10
6/10/2020,1500 - 1600,10,17
6/10/2020,1600 - 1700,18,27
6/11/2020,0600 - 0700,13,26
6/11/2020,0900 - 1000,18,35
6/11/2020,1000 - 1100,13,27
6/11/2020,1400 - 1500,11,18
6/11/2020,1700 - 1800,12,19
6/11/2020,2000 - 2100,17,29
6/12/2020,0700 - 0800,8,15
6/12/2020,0800 - 0900,38,69
6/12/2020,0900 - 1000,12,20
6/12/2020,1400 - 1500,11,20
6/12/2020,1500 - 1600,14,33
6/12/2020,1700 - 1800,9,9
6/13/2020,0600 - 0700,9,19
6/13/2020,0800 - 0900,12,26
6/13/2020,1000 - 1100,13,31
6/13/2020,1600 - 1700,13,25
6/13/2020,1700 - 1800,9,12
6/14/2020,0600 - 0700,31,75
6/14/2020,0800 - 0900,5,11
6/14/2020,1400 - 1500,4,11
6/14/2020,1500 - 1600,20,33
6/14/2020,1600 - 1700,0,0
6/14/2020,1900 - 2000,28,93
6/15/2020,0600 - 0700,57,109
6/15/2020,0800 - 0900,5,8
6/15/2020,0900 - 1000,8,12
6/15/2020,1300 - 1400,13,23
6/15/2020,1500 - 1600,25,41
6/15/2020,1600 - 1700,6,10
6/16/2020,0600 - 0700,26,59
6/16/2020,0800 - 0900,11,20
6/16/2020,1500 - 1600,14,25
6/16/2020,1600 - 1700,13,19
6/17/2020,0600 - 0700,12,20
6/17/2020,0800 - 0900,38,80
6/17/2020,1400 - 1500,19,33
6/17/2020,1600 - 1700,18,29
6/18/2020,0600 - 0700,31,66
6/18/2020,0800 - 0900,13,22
6/18/2020,1000 - 1100,29,59
6/18/2020,1300 - 1400,17,35
6/18/2020,1500 - 1600,16,24
6/18/2020,1600 - 1700,8,10
6/19/2020,0700 - 0800,44,84
6/19/2020,0800 - 0900,12,20
6/19/2020,1300 - 1400,11,22
6/19/2020,1400 - 1500,9,25
6/19/2020,1500 - 1600,23,37
6/19/2020,1600 - 1700,14,18
6/19/2020,1900 - 2000,49,96
6/20/2020,0600 - 0700,30,61
6/20/2020,0800 - 0900,14,26
6/20/2020,0900 - 1000,22,32
6/20/2020,1500 - 1600,15,22
6/20/2020,1600 - 1700,13,18
6/21/2020,0600 - 0700,8,16
6/21/2020,0700 - 0800,38,73
6/21/2020,0800 - 0900,10,17
6/21/2020,1400 - 1500,9,19
6/21/2020,1500 - 1600,24,40
6/21/2020,1600 - 1700,0,0
6/21/2020,2100 - 2200,14,31
6/22/2020,0600 - 0700,14,22
6/22/2020,0800 - 0900,26,53
6/22/2020,0900 - 1000,15,31
6/22/2020,1400 - 1500,9,18
6/22/2020,1600 - 1700,23,44
6/23/2020,0600 - 0700,14,28
6/23/2020,0700 - 0800,46,80
6/23/2020,0800 - 0900,20,31
6/23/2020,1400 - 1500,20,41
6/23/2020,1600 - 1700,7,16
6/23/2020,1700 - 1800,5,10
6/23/2020,2200 - 2300,12,25
6/24/2020,0600 - 0700,11,21
6/24/2020,0700 - 0800,36,70
6/24/2020,0800 - 0900,1,3
6/24/2020,0900 - 1000,9,16
6/24/2020,1400 - 1500,11,18
6/24/2020,1500 - 1600,9,17
6/24/2020,1600 - 1700,13,19
6/24/2020,2000 - 2100,39,77
6/25/2020,0600 - 0700,36,90
6/25/2020,0800 - 0900,16,23
6/25/2020,1000 - 1100,17,34
6/25/2020,1400 - 1500,19,45
6/25/2020,1700 - 1800,21,27
6/25/2020,2000 - 2100,19,36
6/26/2020,0600 - 0700,12,19
6/26/2020,0700 - 0800,33,68
6/26/2020,0900 - 1000,7,12
6/26/2020,1400 - 1500,10,15
6/26/2020,1500 - 1600,14,33
6/26/2020,1600 - 1700,14,14
6/26/2020,1900 - 2000,32,69
6/26/2020,2200 - 2300,20,52
6/27/2020,0600 - 0700,51,94
6/27/2020,1000 - 1100,19,42
6/27/2020,1100 - 1200,11,16
6/27/2020,1400 - 1500,37,58
6/27/2020,1600 - 1700,11,20
6/27/2020,1700 - 1800,12,20
6/28/2020,0600 - 0700,8,14
6/28/2020,0700 - 0800,32,57
6/28/2020,0800 - 0900,9,12
6/28/2020,1400 - 1500,9,14
6/28/2020,1500 - 1600,13,39
6/28/2020,1600 - 1700,8,15
6/28/2020,2100 - 2200,9,20
6/29/2020,0600 - 0700,9,18
6/29/2020,0800 - 0900,4,9
6/29/2020,0900 - 1000,12,19
6/29/2020,1100 - 1200,28,49
6/29/2020,1400 - 1500,8,18
6/29/2020,1500 - 1600,22,37
6/29/2020,1600 - 1700,8,12
6/30/2020,0700 - 0800,29,60
6/30/2020,0900 - 1000,9,18
6/30/2020,1400 - 1500,37,55
6/30/2020,1600 - 1700,11,21
6/30/2020,1700 - 1800,17,28
6/30/2020,2200 - 2300,14,32
7/1/2020,0600 - 0700,40,83
7/1/2020,0900 - 1000,12,24
7/1/2020,1100 - 1200,8,14
7/1/2020,1400 - 1500,11,25
7/1/2020,1500 - 1600,7,16
7/1/2020,1700 - 1800,9,20
7/1/2020,2000 - 2100,28,77
7/2/2020,0600 - 0700,12,22
7/2/2020,0900 - 1000,6,11
7/2/2020,1000 - 1100,8,21
7/2/2020,1300 - 1400,17,22
7/2/2020,1400 - 1500,12,22
7/2/2020,1600 - 1700,11,28
7/2/2020,1700 - 1800,11,21
7/2/2020,2000 - 2100,7,16
7/3/2020,0600 - 0700,9,20
7/3/2020,0900 - 1000,11,17
7/3/2020,1400 - 1500,19,39
7/3/2020,1500 - 1600,17,37
7/3/2020,1700 - 1800,10,16
7/3/2020,2200 - 2300,20,39
7/3/2020,2300 - 0000,2,5
7/4/2020,0600 - 0700,31,76
7/4/2020,0900 - 1000,16,23
7/4/2020,1000 - 1100,17,35
7/4/2020,1200 - 1300,11,23
7/4/2020,1500 - 1600,10,25
7/4/2020,1600 - 1700,13,20
7/4/2020,1700 - 1800,13,16
7/4/2020,2000 - 2100,57,108
7/5/2020,0600 - 0700,8,18
7/5/2020,0700 - 0800,39,76
7/5/2020,0800 - 0900,13,21
7/5/2020,1400 - 1500,8,16
7/5/2020,1500 - 1600,16,33
7/5/2020,1600 - 1700,19,44
7/5/2020,2200 - 2300,9,21
7/6/2020,0600 - 0700,11,23
7/6/2020,0700 - 0800,40,80
7/6/2020,0900 - 1000,8,17
7/6/2020,1000 - 1100,12,18
7/6/2020,1400 - 1500,14,24
7/6/2020,1500 - 1600,11,34
7/6/2020,1600 - 1700,28,41
7/6/2020,1700 - 1800,18,30
7/7/2020,0700 - 0800,33,65
7/7/2020,0900 - 1000,15,28
7/7/2020,1400 - 1500,23,31
7/7/2020,1500 - 1600,14,24
7/7/2020,1600 - 1700,19,30
7/7/2020,1700 - 1800,10,13
7/7/2020,2000 - 2100,10,16
7/7/2020,2200 - 2300,4,10
7/8/2020,0600 - 0700,9,19
7/8/2020,0700 - 0800,35,75
7/8/2020,0900 - 1000,12,25
