date,hour,Average Wait Time,Max Wait Time,time
2/3/2020,1300 - 1400,47,93,2965
2/3/2020,1400 - 1500,43,95,2966
2/3/2020,1500 - 1600,25,48,2967
2/3/2020,1600 - 1700,23,134,2968
2/3/2020,1700 - 1800,19,39,2969
2/3/2020,1800 - 1900,34,73,2970
2/3/2020,1900 - 2000,41,105,2971
2/3/2020,2000 - 2100,35,42,2972
2/3/2020,2100 - 2200,20,33,2973
2/4/2020,0000 - 0100,8,20,2976
2/4/2020,0900 - 1000,13,51,2985
2/4/2020,1100 - 1200,12,60,2987
2/4/2020,1200 - 1300,14,74,2988
2/4/2020,1300 - 1400,24,118,2989
2/4/2020,1400 - 1500,21,53,2990
2/4/2020,1500 - 1600,7,25,2991
2/4/2020,1800 - 1900,8,28,2994
2/4/2020,1900 - 2000,15,59,2995
2/4/2020,2000 - 2100,15,54,2996
2/4/2020,2100 - 2200,16,46,2997
2/4/2020,2200 - 2300,5,16,2998
2/4/2020,2300 - 0000,11,33,2999
2/4/2020,0500 - 0600,35,89,2981
2/4/2020,0600 - 0700,45,93,2982
2/4/2020,0700 - 0800,39,120,2983
2/4/2020,0800 - 0900,17,94,2984
2/4/2020,0900 - 1000,24,49,2985
2/4/2020,1000 - 1100,8,34,2986
2/4/2020,1100 - 1200,21,53,2987
2/4/2020,1200 - 1300,24,52,2988
2/4/2020,1300 - 1400,21,64,2989
2/4/2020,1400 - 1500,29,73,2990
2/4/2020,1600 - 1700,9,19,2992
2/4/2020,1700 - 1800,31,82,2993
2/4/2020,1800 - 1900,47,79,2994
2/4/2020,1900 - 2000,27,80,2995
2/4/2020,2000 - 2100,20,52,2996
2/5/2020,0800 - 0900,99,147,3008
2/5/2020,0900 - 1000,14,74,3009
2/5/2020,1100 - 1200,13,74,3011
2/5/2020,1200 - 1300,19,157,3012
2/5/2020,1300 - 1400,19,115,3013
2/5/2020,1400 - 1500,14,104,3014
2/5/2020,1500 - 1600,20,66,3015
2/5/2020,1600 - 1700,26,65,3016
2/5/2020,1700 - 1800,77,202,3017
2/5/2020,1800 - 1900,53,200,3018
2/5/2020,1900 - 2000,56,142,3019
2/5/2020,2000 - 2100,19,83,3020
2/5/2020,2200 - 2300,5,12,3022
2/5/2020,2300 - 0000,6,18,3023
2/5/2020,0500 - 0600,19,80,3005
2/5/2020,0600 - 0700,43,143,3006
2/5/2020,0700 - 0800,25,124,3007
2/5/2020,0800 - 0900,28,71,3008
2/5/2020,0900 - 1000,19,42,3009
2/5/2020,1000 - 1100,13,63,3010
2/5/2020,1100 - 1200,41,76,3011
2/5/2020,1200 - 1300,9,33,3012
2/5/2020,1300 - 1400,12,63,3013
2/5/2020,1400 - 1500,21,60,3014
2/5/2020,1500 - 1600,11,25,3015
2/5/2020,1600 - 1700,19,57,3016
2/5/2020,1700 - 1800,13,24,3017
2/5/2020,1800 - 1900,21,48,3018
2/5/2020,1900 - 2000,20,43,3019
2/5/2020,2000 - 2100,12,30,3020
2/5/2020,2100 - 2200,7,19,3021
2/6/2020,0000 - 0100,8,23,3024
2/6/2020,0900 - 1000,11,53,3033
2/6/2020,1100 - 1200,9,27,3035
2/6/2020,1200 - 1300,14,65,3036
2/6/2020,1300 - 1400,26,167,3037
2/6/2020,1400 - 1500,10,69,3038
2/6/2020,1500 - 1600,16,57,3039
2/6/2020,1700 - 1800,19,65,3041
2/6/2020,1800 - 1900,15,108,3042
2/6/2020,1900 - 2000,37,148,3043
2/6/2020,2000 - 2100,21,74,3044
2/6/2020,2200 - 2300,8,26,3046
2/6/2020,2300 - 0000,5,14,3047
2/6/2020,0500 - 0600,62,165,3029
2/6/2020,0600 - 0700,52,129,3030
2/6/2020,0700 - 0800,46,131,3031
2/6/2020,0800 - 0900,37,91,3032
2/6/2020,0900 - 1000,34,63,3033
2/6/2020,1100 - 1200,8,53,3035
2/6/2020,1200 - 1300,47,72,3036
2/6/2020,1300 - 1400,20,86,3037
2/6/2020,1400 - 1500,54,153,3038
2/6/2020,1500 - 1600,45,116,3039
2/6/2020,1600 - 1700,56,145,3040
2/6/2020,1700 - 1800,32,93,3041
2/6/2020,1800 - 1900,50,105,3042
2/6/2020,1900 - 2000,45,99,3043
2/6/2020,2000 - 2100,30,53,3044
2/6/2020,2100 - 2200,5,12,3045
2/7/2020,0000 - 0100,10,29,3048
2/7/2020,0800 - 0900,28,44,3056
2/7/2020,0900 - 1000,12,43,3057
2/7/2020,1100 - 1200,8,32,3059
2/7/2020,1200 - 1300,14,113,3060
2/7/2020,1300 - 1400,19,166,3061
2/7/2020,1400 - 1500,27,108,3062
2/7/2020,1500 - 1600,23,92,3063
2/7/2020,1600 - 1700,11,30,3064
2/7/2020,1700 - 1800,33,128,3065
2/7/2020,1800 - 1900,31,93,3066
2/7/2020,1900 - 2000,30,87,3067
2/7/2020,2000 - 2100,14,30,3068
2/7/2020,2100 - 2200,11,22,3069
2/7/2020,2300 - 0000,4,15,3071
2/7/2020,0600 - 0700,31,107,3054
2/7/2020,0700 - 0800,17,85,3055
2/7/2020,0800 - 0900,18,52,3056
2/7/2020,0900 - 1000,14,37,3057
2/7/2020,1000 - 1100,7,21,3058
2/7/2020,1100 - 1200,10,28,3059
2/7/2020,1200 - 1300,40,66,3060
2/7/2020,1300 - 1400,13,68,3061
2/7/2020,1400 - 1500,22,112,3062
2/7/2020,1500 - 1600,14,28,3063
2/7/2020,1600 - 1700,26,80,3064
2/7/2020,1700 - 1800,12,21,3065
2/7/2020,1800 - 1900,24,47,3066
2/7/2020,1900 - 2000,25,95,3067
2/7/2020,2000 - 2100,29,121,3068
2/7/2020,2100 - 2200,11,33,3069
2/9/2020,0000 - 0100,6,20,3096
2/9/2020,0900 - 1000,7,33,3105
2/9/2020,1100 - 1200,6,24,3107
2/9/2020,1200 - 1300,18,83,3108
2/9/2020,1300 - 1400,21,115,3109
2/9/2020,1400 - 1500,18,78,3110
2/9/2020,1500 - 1600,9,29,3111
2/9/2020,1600 - 1700,25,63,3112
2/9/2020,1700 - 1800,18,60,3113
2/9/2020,1800 - 1900,21,98,3114
2/9/2020,2000 - 2100,17,54,3116
2/9/2020,2100 - 2200,12,18,3117
2/9/2020,2200 - 2300,5,17,3118
2/9/2020,0500 - 0600,12,74,3101
2/9/2020,0600 - 0700,35,139,3102
2/9/2020,0700 - 0800,21,123,3103
2/9/2020,0800 - 0900,21,49,3104
2/9/2020,0900 - 1000,12,26,3105
2/9/2020,1100 - 1200,5,14,3107
2/9/2020,1200 - 1300,8,28,3108
2/9/2020,1300 - 1400,4,21,3109
2/9/2020,1400 - 1500,26,111,3110
2/9/2020,1500 - 1600,15,97,3111
2/9/2020,1600 - 1700,18,44,3112
2/9/2020,1700 - 1800,14,25,3113
2/9/2020,1800 - 1900,11,48,3114
2/9/2020,1900 - 2000,13,35,3115
2/9/2020,2000 - 2100,18,50,3116
2/9/2020,2100 - 2200,15,21,3117
2/10/2020,0000 - 0100,7,20,3120
2/10/2020,0800 - 0900,35,50,3128
2/10/2020,0900 - 1000,13,42,3129
2/10/2020,1100 - 1200,9,45,3131
2/10/2020,1200 - 1300,19,100,3132
2/10/2020,1300 - 1400,19,95,3133
2/10/2020,1400 - 1500,21,64,3134
2/10/2020,1700 - 1800,35,155,3137
2/10/2020,1800 - 1900,26,87,3138
2/10/2020,1900 - 2000,27,70,3139
2/10/2020,2000 - 2100,12,54,3140
2/10/2020,2100 - 2200,9,27,3141
2/10/2020,2200 - 2300,5,16,3142
2/10/2020,2300 - 0000,28,39,3143
2/10/2020,0500 - 0600,6,42,3125
2/10/2020,0600 - 0700,21,101,3126
2/10/2020,0800 - 0900,9,56,3128
2/10/2020,0900 - 1000,12,51,3129
2/10/2020,1000 - 1100,8,26,3130
2/10/2020,1100 - 1200,9,50,3131
2/10/2020,1200 - 1300,6,41,3132
2/10/2020,1300 - 1400,14,87,3133
2/10/2020,1400 - 1500,13,86,3134
2/10/2020,1500 - 1600,14,152,3135
2/10/2020,1600 - 1700,13,130,3136
2/10/2020,1700 - 1800,11,53,3137
2/10/2020,1800 - 1900,21,53,3138
2/10/2020,1900 - 2000,9,35,3139
2/10/2020,2000 - 2100,7,32,3140
2/10/2020,2100 - 2200,8,18,3141
2/11/2020,0900 - 1000,10,42,3153
2/11/2020,1100 - 1200,9,19,3155
2/11/2020,1200 - 1300,13,101,3156
2/11/2020,1300 - 1400,22,113,3157
2/11/2020,1500 - 1600,10,34,3159
2/11/2020,1700 - 1800,24,72,3161
2/11/2020,1800 - 1900,14,53,3162
2/11/2020,1900 - 2000,20,32,3163
2/11/2020,2000 - 2100,12,33,3164
2/11/2020,2100 - 2200,6,18,3165
2/11/2020,2200 - 2300,4,13,3166
2/11/2020,2300 - 0000,7,20,3167
2/11/2020,0500 - 0600,20,106,3149
2/11/2020,0600 - 0700,12,46,3150
2/11/2020,0700 - 0800,12,62,3151
2/11/2020,0800 - 0900,7,31,3152
2/11/2020,0900 - 1000,6,34,3153
2/11/2020,1000 - 1100,8,23,3154
2/11/2020,1100 - 1200,4,21,3155
2/11/2020,1200 - 1300,13,29,3156
2/11/2020,1300 - 1400,10,36,3157
2/11/2020,1400 - 1500,9,83,3158
2/11/2020,1500 - 1600,15,105,3159
2/11/2020,1600 - 1700,14,94,3160
2/11/2020,1700 - 1800,18,55,3161
2/11/2020,1800 - 1900,10,20,3162
2/11/2020,1900 - 2000,6,27,3163
2/11/2020,2000 - 2100,12,56,3164
2/12/2020,0800 - 0900,5,16,3176
2/12/2020,0900 - 1000,18,51,3177
2/12/2020,1100 - 1200,7,22,3179
2/12/2020,1200 - 1300,19,104,3180
2/12/2020,1300 - 1400,11,73,3181
2/12/2020,1500 - 1600,13,38,3183
2/12/2020,1600 - 1700,23,58,3184
2/12/2020,1700 - 1800,49,150,3185
2/12/2020,1800 - 1900,26,113,3186
2/12/2020,2000 - 2100,14,44,3188
2/12/2020,2100 - 2200,10,18,3189
2/12/2020,2200 - 2300,5,17,3190
2/12/2020,0500 - 0600,20,99,3173
2/12/2020,0600 - 0700,21,74,3174
2/12/2020,0700 - 0800,16,116,3175
2/12/2020,0800 - 0900,7,52,3176
2/12/2020,0900 - 1000,13,31,3177
2/12/2020,1000 - 1100,8,26,3178
2/12/2020,1200 - 1300,8,40,3180
2/12/2020,1300 - 1400,12,54,3181
2/12/2020,1400 - 1500,12,65,3182
2/12/2020,1600 - 1700,13,95,3184
2/12/2020,1700 - 1800,7,17,3185
2/12/2020,1800 - 1900,17,65,3186
2/12/2020,1900 - 2000,15,52,3187
2/12/2020,2000 - 2100,5,16,3188
2/12/2020,2100 - 2200,8,27,3189
2/13/2020,0000 - 0100,6,18,3192
2/13/2020,0900 - 1000,16,46,3201
2/13/2020,1100 - 1200,17,50,3203
2/13/2020,1200 - 1300,10,27,3204
2/13/2020,1300 - 1400,18,97,3205
2/13/2020,1400 - 1500,5,29,3206
2/13/2020,1500 - 1600,19,42,3207
2/13/2020,1600 - 1700,23,66,3208
2/13/2020,1700 - 1800,20,65,3209
2/13/2020,1800 - 1900,16,45,3210
2/13/2020,1900 - 2000,10,83,3211
2/13/2020,2100 - 2200,14,29,3213
2/13/2020,2200 - 2300,6,31,3214
2/13/2020,0500 - 0600,32,108,3197
2/13/2020,0600 - 0700,19,132,3198
2/13/2020,0700 - 0800,12,96,3199
2/13/2020,0800 - 0900,8,41,3200
2/13/2020,0900 - 1000,11,52,3201
2/13/2020,1000 - 1100,5,25,3202
2/13/2020,1200 - 1300,6,33,3204
2/13/2020,1300 - 1400,9,42,3205
2/13/2020,1400 - 1500,13,55,3206
2/13/2020,1500 - 1600,4,28,3207
2/13/2020,1600 - 1700,15,59,3208
2/13/2020,1700 - 1800,9,47,3209
2/13/2020,1800 - 1900,11,34,3210
2/13/2020,1900 - 2000,10,34,3211
2/13/2020,2000 - 2100,9,33,3212
2/14/2020,0000 - 0100,10,33,3216
2/14/2020,0900 - 1000,12,40,3225
2/14/2020,1100 - 1200,11,48,3227
2/14/2020,1200 - 1300,13,63,3228
2/14/2020,1300 - 1400,18,104,3229
2/14/2020,1400 - 1500,6,38,3230
2/14/2020,1500 - 1600,12,48,3231
2/14/2020,1700 - 1800,19,63,3233
2/14/2020,1800 - 1900,28,122,3234
2/14/2020,1900 - 2000,14,92,3235
2/14/2020,2000 - 2100,14,55,3236
2/14/2020,2100 - 2200,6,24,3237
2/14/2020,2200 - 2300,4,18,3238
2/14/2020,2300 - 0000,25,43,3239
2/14/2020,0500 - 0600,33,78,3221
2/14/2020,0600 - 0700,13,101,3222
2/14/2020,0700 - 0800,17,123,3223
2/14/2020,0800 - 0900,14,76,3224
2/14/2020,0900 - 1000,1,18,3225
2/14/2020,1000 - 1100,2,15,3226
2/14/2020,1100 - 1200,3,16,3227
2/14/2020,1200 - 1300,8,34,3228
2/14/2020,1300 - 1400,10,59,3229
2/14/2020,1400 - 1500,9,95,3230
2/14/2020,1500 - 1600,9,97,3231
2/14/2020,1600 - 1700,15,120,3232
2/14/2020,1700 - 1800,9,33,3233
2/14/2020,1800 - 1900,8,37,3234
2/14/2020,1900 - 2000,20,119,3235
2/14/2020,2000 - 2100,16,111,3236
2/14/2020,2100 - 2200,9,47,3237
2/15/2020,0900 - 1000,10,53,3249
2/15/2020,1100 - 1200,11,28,3251
2/15/2020,1200 - 1300,10,54,3252
2/15/2020,1300 - 1400,17,102,3253
2/15/2020,1400 - 1500,12,43,3254
2/15/2020,1500 - 1600,10,29,3255
2/15/2020,1600 - 1700,7,14,3256
2/15/2020,1800 - 1900,20,85,3258
2/15/2020,1900 - 2000,12,21,3259
2/15/2020,2000 - 2100,14,31,3260
2/15/2020,2100 - 2200,10,47,3261
2/15/2020,2300 - 0000,5,12,3263
2/15/2020,0500 - 0600,34,114,3245
2/15/2020,0600 - 0700,14,134,3246
2/15/2020,0700 - 0800,12,122,3247
2/15/2020,0800 - 0900,11,95,3248
2/15/2020,0900 - 1000,6,47,3249
2/15/2020,1000 - 1100,8,38,3250
2/15/2020,1100 - 1200,7,46,3251
2/15/2020,1200 - 1300,12,41,3252
2/15/2020,1300 - 1400,14,60,3253
2/15/2020,1400 - 1500,7,50,3254
2/15/2020,1500 - 1600,10,62,3255
2/15/2020,1600 - 1700,15,45,3256
2/15/2020,1700 - 1800,13,22,3257
2/15/2020,1800 - 1900,10,43,3258
2/15/2020,1900 - 2000,14,81,3259
2/15/2020,2000 - 2100,10,58,3260
2/15/2020,2100 - 2200,8,18,3261
2/16/2020,0000 - 0100,11,23,3264
2/16/2020,0900 - 1000,11,47,3273
2/16/2020,1100 - 1200,11,55,3275
2/16/2020,1200 - 1300,12,94,3276
2/16/2020,1300 - 1400,19,127,3277
2/16/2020,1400 - 1500,6,8,3278
2/16/2020,1500 - 1600,20,76,3279
2/16/2020,1600 - 1700,14,40,3280
2/16/2020,1700 - 1800,14,26,3281
2/16/2020,1800 - 1900,20,97,3282
2/16/2020,1900 - 2000,12,64,3283
2/16/2020,2100 - 2200,10,18,3285
2/16/2020,2200 - 2300,5,20,3286
2/16/2020,0500 - 0600,18,38,3269
2/16/2020,0600 - 0700,15,104,3270
2/16/2020,0700 - 0800,10,45,3271
2/16/2020,0800 - 0900,10,64,3272
2/16/2020,0900 - 1000,8,88,3273
2/16/2020,1000 - 1100,14,72,3274
2/16/2020,1100 - 1200,9,50,3275
2/16/2020,1200 - 1300,11,51,3276
2/16/2020,1300 - 1400,5,15,3277
2/16/2020,1400 - 1500,13,89,3278
2/16/2020,1500 - 1600,13,116,3279
2/16/2020,1600 - 1700,16,113,3280
2/16/2020,1700 - 1800,15,70,3281
2/16/2020,1800 - 1900,11,36,3282
2/16/2020,1900 - 2000,11,60,3283
2/16/2020,2000 - 2100,24,118,3284
2/16/2020,2100 - 2200,18,80,3285
2/17/2020,0000 - 0100,6,17,3288
2/17/2020,0800 - 0900,25,47,3296
2/17/2020,0900 - 1000,15,35,3297
2/17/2020,1100 - 1200,7,24,3299
2/17/2020,1200 - 1300,13,26,3300
2/17/2020,1300 - 1400,14,76,3301
2/17/2020,1500 - 1600,9,25,3303
2/17/2020,1600 - 1700,16,36,3304
2/17/2020,1700 - 1800,24,73,3305
2/17/2020,1800 - 1900,20,50,3306
2/17/2020,1900 - 2000,13,30,3307
2/17/2020,2000 - 2100,11,21,3308
2/17/2020,2100 - 2200,8,28,3309
2/17/2020,2200 - 2300,5,13,3310
2/17/2020,0500 - 0600,22,122,3293
2/17/2020,0600 - 0700,16,64,3294
2/17/2020,0700 - 0800,12,65,3295
2/17/2020,0800 - 0900,8,36,3296
2/17/2020,0900 - 1000,10,57,3297
2/17/2020,1000 - 1100,10,49,3298
2/17/2020,1100 - 1200,4,30,3299
2/17/2020,1200 - 1300,12,36,3300
2/17/2020,1300 - 1400,8,29,3301
2/17/2020,1400 - 1500,12,81,3302
2/17/2020,1500 - 1600,11,62,3303
2/17/2020,1600 - 1700,16,88,3304
2/17/2020,1700 - 1800,15,46,3305
2/17/2020,1800 - 1900,11,45,3306
2/17/2020,1900 - 2000,8,25,3307
2/17/2020,2000 - 2100,8,23,3308
2/17/2020,2100 - 2200,10,23,3309
2/18/2020,0000 - 0100,7,17,3312
2/18/2020,0900 - 1000,13,44,3321
2/18/2020,1000 - 1100,6,24,3322
2/18/2020,1100 - 1200,14,34,3323
2/18/2020,1200 - 1300,12,29,3324
2/18/2020,1300 - 1400,16,69,3325
2/18/2020,1400 - 1500,8,34,3326
2/18/2020,1500 - 1600,13,20,3327
2/18/2020,1600 - 1700,10,25,3328
2/18/2020,1700 - 1800,24,71,3329
2/18/2020,1800 - 1900,14,48,3330
2/18/2020,2000 - 2100,13,75,3332
2/18/2020,2100 - 2200,10,41,3333
2/18/2020,2300 - 0000,5,15,3335
2/18/2020,0500 - 0600,9,73,3317
2/18/2020,0600 - 0700,14,87,3318
2/18/2020,0700 - 0800,11,62,3319
2/18/2020,0800 - 0900,9,70,3320
2/18/2020,0900 - 1000,4,20,3321
2/18/2020,1000 - 1100,11,49,3322
2/18/2020,1100 - 1200,8,39,3323
2/18/2020,1200 - 1300,9,41,3324
2/18/2020,1300 - 1400,11,44,3325
2/18/2020,1400 - 1500,14,92,3326
2/18/2020,1500 - 1600,12,37,3327
2/18/2020,1600 - 1700,17,105,3328
2/18/2020,1700 - 1800,8,30,3329
2/18/2020,1800 - 1900,14,38,3330
2/18/2020,1900 - 2000,12,52,3331
2/18/2020,2000 - 2100,9,31,3332
2/18/2020,2100 - 2200,8,27,3333
2/19/2020,0000 - 0100,6,21,3336
2/19/2020,0900 - 1000,15,49,3345
2/19/2020,1100 - 1200,9,22,3347
2/19/2020,1200 - 1300,13,83,3348
2/19/2020,1300 - 1400,16,116,3349
2/19/2020,1600 - 1700,25,62,3352
2/19/2020,1700 - 1800,7,27,3353
2/19/2020,1800 - 1900,15,62,3354
2/19/2020,1900 - 2000,10,23,3355
2/19/2020,2000 - 2100,12,37,3356
2/19/2020,2100 - 2200,7,24,3357
2/19/2020,2200 - 2300,5,19,3358
2/19/2020,2300 - 0000,10,26,3359
2/19/2020,0500 - 0600,14,72,3341
2/19/2020,0600 - 0700,15,95,3342
2/19/2020,0700 - 0800,37,100,3343
2/19/2020,0800 - 0900,9,73,3344
2/19/2020,0900 - 1000,16,63,3345
2/19/2020,1000 - 1100,7,24,3346
2/19/2020,1200 - 1300,0,7,3348
2/19/2020,1300 - 1400,10,28,3349
2/19/2020,1400 - 1500,11,55,3350
2/19/2020,1500 - 1600,5,30,3351
2/19/2020,1600 - 1700,16,105,3352
2/19/2020,1700 - 1800,15,47,3353
2/19/2020,1800 - 1900,15,44,3354
2/19/2020,1900 - 2000,8,26,3355
2/19/2020,2000 - 2100,9,38,3356
2/20/2020,0900 - 1000,16,46,3369
2/20/2020,1100 - 1200,11,35,3371
2/20/2020,1200 - 1300,13,49,3372
2/20/2020,1300 - 1400,15,81,3373
2/20/2020,1400 - 1500,7,25,3374
2/20/2020,1500 - 1600,5,18,3375
2/20/2020,1600 - 1700,27,83,3376
2/20/2020,1700 - 1800,25,57,3377
2/20/2020,1800 - 1900,15,88,3378
2/20/2020,1900 - 2000,8,27,3379
2/20/2020,2000 - 2100,16,72,3380
2/20/2020,2100 - 2200,11,61,3381
2/20/2020,2200 - 2300,9,29,3382
2/20/2020,0500 - 0600,29,158,3365
2/20/2020,0600 - 0700,33,135,3366
2/20/2020,0700 - 0800,17,128,3367
2/20/2020,0800 - 0900,9,85,3368
2/20/2020,0900 - 1000,4,34,3369
2/20/2020,1000 - 1100,10,31,3370
2/20/2020,1100 - 1200,6,19,3371
2/20/2020,1200 - 1300,5,14,3372
2/20/2020,1300 - 1400,15,59,3373
2/20/2020,1400 - 1500,14,91,3374
2/20/2020,1500 - 1600,11,73,3375
2/20/2020,1600 - 1700,13,70,3376
2/20/2020,1700 - 1800,11,48,3377
2/20/2020,1800 - 1900,11,42,3378
2/20/2020,1900 - 2000,7,41,3379
2/20/2020,2000 - 2100,15,79,3380
2/20/2020,2100 - 2200,7,27,3381
2/21/2020,0000 - 0100,4,16,3384
2/21/2020,0900 - 1000,15,40,3393
2/21/2020,1100 - 1200,11,30,3395
2/21/2020,1200 - 1300,14,86,3396
2/21/2020,1300 - 1400,12,89,3397
2/21/2020,1600 - 1700,20,61,3400
2/21/2020,1700 - 1800,15,47,3401
2/21/2020,1800 - 1900,13,108,3402
2/21/2020,1900 - 2000,8,53,3403
2/21/2020,2000 - 2100,7,22,3404
2/21/2020,2200 - 2300,7,20,3406
2/21/2020,2300 - 0000,25,43,3407
2/21/2020,0500 - 0600,26,50,3389
2/21/2020,0600 - 0700,12,46,3390
2/21/2020,0700 - 0800,10,67,3391
2/21/2020,0800 - 0900,13,62,3392
2/21/2020,0900 - 1000,7,35,3393
2/21/2020,1000 - 1100,12,68,3394
2/21/2020,1100 - 1200,7,37,3395
2/21/2020,1200 - 1300,1,11,3396
2/21/2020,1300 - 1400,11,85,3397
2/21/2020,1400 - 1500,14,128,3398
2/21/2020,1500 - 1600,10,89,3399
2/21/2020,1600 - 1700,20,158,3400
2/21/2020,1700 - 1800,13,72,3401
2/21/2020,1800 - 1900,9,59,3402
2/21/2020,1900 - 2000,10,45,3403
2/21/2020,2000 - 2100,12,93,3404
2/21/2020,2100 - 2200,8,31,3405
2/22/2020,0800 - 0900,10,43,3416
2/22/2020,0900 - 1000,16,69,3417
2/22/2020,1100 - 1200,9,25,3419
2/22/2020,1200 - 1300,14,27,3420
2/22/2020,1300 - 1400,13,73,3421
2/22/2020,1400 - 1500,4,11,3422
2/22/2020,1500 - 1600,3,9,3423
2/22/2020,1600 - 1700,12,21,3424
2/22/2020,1700 - 1800,16,48,3425
2/22/2020,1800 - 1900,17,72,3426
2/22/2020,1900 - 2000,14,31,3427
2/22/2020,2000 - 2100,12,45,3428
2/22/2020,2100 - 2200,15,34,3429
2/22/2020,2200 - 2300,8,28,3430
2/22/2020,0500 - 0600,22,141,3413
2/22/2020,0600 - 0700,12,107,3414
2/22/2020,0700 - 0800,43,127,3415
2/22/2020,0800 - 0900,12,77,3416
2/22/2020,0900 - 1000,12,73,3417
2/22/2020,1000 - 1100,8,23,3418
2/22/2020,1100 - 1200,9,33,3419
2/22/2020,1200 - 1300,7,52,3420
2/22/2020,1300 - 1400,9,42,3421
2/22/2020,1400 - 1500,14,60,3422
2/22/2020,1500 - 1600,11,40,3423
2/22/2020,1600 - 1700,8,26,3424
2/22/2020,1700 - 1800,9,77,3425
2/22/2020,1900 - 2000,10,29,3427
2/22/2020,2000 - 2100,8,43,3428
2/22/2020,2100 - 2200,7,18,3429
2/23/2020,0000 - 0100,5,11,3432
2/23/2020,0900 - 1000,12,30,3441
2/23/2020,1100 - 1200,8,33,3443
2/23/2020,1200 - 1300,17,98,3444
2/23/2020,1300 - 1400,13,102,3445
2/23/2020,1400 - 1500,12,60,3446
2/23/2020,1500 - 1600,4,36,3447
2/23/2020,1600 - 1700,18,46,3448
2/23/2020,1700 - 1800,12,41,3449
2/23/2020,1800 - 1900,18,62,3450
2/23/2020,1900 - 2000,12,37,3451
2/23/2020,2000 - 2100,10,35,3452
2/23/2020,2200 - 2300,11,22,3454
2/23/2020,2300 - 0000,3,7,3455
2/23/2020,0600 - 0700,11,122,3438
2/23/2020,0700 - 0800,16,110,3439
2/23/2020,0800 - 0900,12,58,3440
2/23/2020,0900 - 1000,9,44,3441
2/23/2020,1000 - 1100,4,17,3442
2/23/2020,1100 - 1200,8,28,3443
2/23/2020,1200 - 1300,9,18,3444
2/23/2020,1300 - 1400,9,36,3445
2/23/2020,1400 - 1500,9,50,3446
2/23/2020,1500 - 1600,10,54,3447
2/23/2020,1600 - 1700,15,64,3448
2/23/2020,1700 - 1800,11,37,3449
2/23/2020,1900 - 2000,9,23,3451
2/23/2020,2000 - 2100,10,62,3452
2/23/2020,2100 - 2200,10,23,3453
2/24/2020,0000 - 0100,7,16,3456
2/24/2020,0900 - 1000,10,34,3465
2/24/2020,1100 - 1200,8,32,3467
2/24/2020,1200 - 1300,17,96,3468
2/24/2020,1300 - 1400,19,119,3469
2/24/2020,1400 - 1500,10,45,3470
2/24/2020,1500 - 1600,17,53,3471
2/24/2020,1600 - 1700,8,28,3472
2/24/2020,1700 - 1800,10,19,3473
2/24/2020,1800 - 1900,28,94,3474
2/24/2020,1900 - 2000,11,20,3475
2/24/2020,2000 - 2100,11,32,3476
2/24/2020,2200 - 2300,8,23,3478
2/24/2020,2300 - 0000,4,12,3479
2/24/2020,0500 - 0600,25,72,3461
2/24/2020,0600 - 0700,15,94,3462
2/24/2020,0700 - 0800,14,43,3463
2/24/2020,0800 - 0900,8,54,3464
2/24/2020,0900 - 1000,9,39,3465
2/24/2020,1000 - 1100,6,24,3466
2/24/2020,1200 - 1300,10,39,3468
2/24/2020,1300 - 1400,7,45,3469
2/24/2020,1400 - 1500,12,55,3470
2/24/2020,1500 - 1600,9,82,3471
2/24/2020,1600 - 1700,14,61,3472
2/24/2020,1700 - 1800,10,96,3473
2/24/2020,1800 - 1900,15,82,3474
2/24/2020,1900 - 2000,13,68,3475
2/24/2020,2000 - 2100,8,63,3476
2/24/2020,2100 - 2200,10,34,3477
2/25/2020,0000 - 0100,7,17,3480
2/25/2020,0900 - 1000,13,50,3489
2/25/2020,1100 - 1200,10,22,3491
2/25/2020,1200 - 1300,16,76,3492
2/25/2020,1300 - 1400,17,76,3493
2/25/2020,1500 - 1600,18,38,3495
2/25/2020,1700 - 1800,22,48,3497
2/25/2020,1800 - 1900,14,85,3498
2/25/2020,1900 - 2000,14,71,3499
2/25/2020,2000 - 2100,14,46,3500
2/25/2020,2100 - 2200,16,40,3501
2/25/2020,2300 - 0000,6,15,3503
2/25/2020,0500 - 0600,34,83,3485
2/25/2020,0600 - 0700,10,48,3486
2/25/2020,0700 - 0800,15,35,3487
2/25/2020,0800 - 0900,8,71,3488
2/25/2020,0900 - 1000,17,82,3489
2/25/2020,1000 - 1100,10,67,3490
2/25/2020,1100 - 1200,5,19,3491
2/25/2020,1200 - 1300,12,40,3492
2/25/2020,1300 - 1400,12,34,3493
2/25/2020,1400 - 1500,8,32,3494
2/25/2020,1500 - 1600,13,55,3495
2/25/2020,1600 - 1700,13,68,3496
2/25/2020,1700 - 1800,12,48,3497
2/25/2020,1800 - 1900,18,65,3498
2/25/2020,1900 - 2000,9,63,3499
2/25/2020,2000 - 2100,11,96,3500
2/26/2020,0000 - 0100,8,24,3504
2/26/2020,0900 - 1000,15,32,3513
2/26/2020,1100 - 1200,9,29,3515
2/26/2020,1200 - 1300,19,107,3516
2/26/2020,1300 - 1400,15,62,3517
2/26/2020,1400 - 1500,11,42,3518
2/26/2020,1500 - 1600,14,32,3519
2/26/2020,1600 - 1700,16,38,3520
2/26/2020,1700 - 1800,8,13,3521
